@RELATION Crime2TrainData

@ATTRIBUTE mvar_1 NUMERIC
@ATTRIBUTE mvar_2 NUMERIC
@ATTRIBUTE mvar_3 NUMERIC
@ATTRIBUTE mvar_5 NUMERIC
@ATTRIBUTE mvar_12 NUMERIC
@ATTRIBUTE mvar_14 {0,1}
@ATTRIBUTE mvar_15 NUMERIC
@ATTRIBUTE mvar_17 NUMERIC
@ATTRIBUTE mvar_18 NUMERIC
@ATTRIBUTE mvar_19 NUMERIC
@ATTRIBUTE mvar_20 NUMERIC
@ATTRIBUTE mvar_21 NUMERIC
@ATTRIBUTE mvar_24 NUMERIC
@ATTRIBUTE mvar_25 NUMERIC
@ATTRIBUTE mvar_26 NUMERIC
@ATTRIBUTE mvar_27 NUMERIC
@ATTRIBUTE mvar_28 NUMERIC
@ATTRIBUTE mvar_29 NUMERIC
@ATTRIBUTE mvar_30 NUMERIC
@ATTRIBUTE mvar_32 NUMERIC
@ATTRIBUTE mvar_34 NUMERIC
@ATTRIBUTE mvar_36 NUMERIC
@ATTRIBUTE mvar_37 NUMERIC
@ATTRIBUTE mvar_38 NUMERIC
@ATTRIBUTE mvar_39 NUMERIC
@ATTRIBUTE mvar_40 NUMERIC
@ATTRIBUTE output {0,1,2}

@DATA
?,?,?,4,?,0,?,?,0.152173913,?,128.0000128,0,?,0,?,?,?,?,?,16.31010327,?,?,?,?,?,2,0
?,?,?,0,?,0,?,?,?,?,500.00005,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
1383.461853,0,2514.044883,0,250.1193317,0,1,133.3333333,0.00621118,?,360.000036,0,401.273026,2,285.3937193,0,1,3,18.33070459,638.1410444,?,1,671.2948149,54.77206194,532.3396327,3,1
733.2125132,0,?,0,132.6968974,0,0,0,0,?,240.000024,0,382.8601814,0,7.45061615,?,3,4,7.021580308,6.834395499,?,0,5.175364154,51.57736605,153.6180083,13,0
?,?,?,0,?,0,?,?,?,?,100.00001,?,?,0,?,?,?,?,?,0,?,?,?,?,?,10,0
?,0,?,0,184.24821,0,0,0,0.007246377,14.64190094,100.00001,0,388.5745125,29,0,0,?,0,9.918281227,7.428690759,20.94554159,?,9.738588461,52.21582374,0,10,0
8.907525201,?,?,0,109.7852029,0,0,0,0.043478261,?,52.0000052,0,?,0,0,?,0,1,?,162.9689671,?,0,?,?,0,8,0
?,?,?,?,?,0,?,?,?,?,140.000014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,1,87.82816229,0,0,0,0.108695652,?,56.0000056,0,?,0,0,?,?,?,?,0,?,?,?,?,0,21,0
?,0,?,?,291.1694511,1,?,?,0,?,1100.00011,0,24103.04844,30,?,?,?,5,0.001340434,0,?,?,4.173680769,50.03004507,?,14,1
?,?,?,0,?,0,?,?,?,?,56.0000056,?,?,0,?,?,0,1,?,0,?,0,?,?,?,5,0
?,0,?,2,90.69212411,0,0,0,0.009661836,8.366800536,180.000018,0,388.5745125,0,0,0,0,0,5.658426935,137.6123693,?,0,4.173680769,51.27691537,0,15,0
153.4652879,0,?,0,210.9785203,0,0,533.3333333,0.02173913,1.673360107,60.000006,0,317.1453742,30,52.90690054,0,0,0,22.84242098,73.52753032,?,0,124.0417925,55.13019529,0,2,0
24.63783566,0,?,2,94.51073986,0,0,0,0.054347826,?,140.000014,0,?,0,0.627156242,?,1,2,?,123.8115127,0,0,0,50.02503756,0,11,0
208.3792332,0,?,0,184.24821,1,0,0,0.024844721,18.11412316,460.000046,0,349.5265835,2,21.85012346,0,0,0,18.06312264,132.8249908,44.00912059,0,224.2101309,55.10885376,150.5760675,22,0
?,?,?,0,?,0,?,?,?,?,30.72000307,?,?,0,?,?,?,?,?,0,?,?,?,?,?,2,0
3738.317757,0,?,0,242.4821002,0,0,0,0.005434783,16.95113789,31.0000031,0,512.3850189,0,0.301034996,0,3,3,9.699203006,300.5153035,?,1,66.66759415,52.56134201,0,1,1
61.59458915,0,?,0,127.9236277,0,0,0,0.043478261,30.12048193,176.0000176,0,326.6692593,0,0,0,0,1,20.42592182,0.990492101,?,0,15.02525077,54.5317977,0,16,0
?,?,?,?,?,0,?,?,?,?,167.0360167,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12,0
?,?,?,1,?,0,?,?,?,?,72.0000072,?,?,0,?,?,?,1,?,0,?,?,?,?,?,12,0
?,?,?,?,?,0,0,0,?,?,100.00001,?,?,?,0,?,?,?,?,?,?,?,?,?,0,?,0
?,?,?,0,?,0,?,?,?,?,152.0000152,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
?,?,?,?,?,1,?,?,?,?,98.70800987,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,0
41.88432062,0,?,0,48.68735084,0,0,0,0.239130435,?,60.000006,0,?,0,7.4255299,1,0,0,?,7.131543129,36.17743189,0,37.17358338,53.80899403,24.33552607,1,0
?,?,?,0,?,0,?,?,?,?,72.0000072,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
14.21413596,0,?,1,121.2410501,0,0,0,0.02173913,32.57474342,86.0000086,0,319.6850769,0,0,0,0,0,22.09199816,191.3960904,?,0,16.24953046,54.89901519,0,5,0
690.9965294,0,?,0,194.7494033,0,0,0,0.010869565,?,144.0000144,0,473.0196271,0,34.50613641,?,1,2,11.51865002,247.2268285,?,0,102.3386525,52.75605716,123.1986007,7,0
198.2398162,0,?,0,173.7470167,0,2,0,0.007905138,?,24.0000024,0,317.1453742,0,68.68615158,?,2,1,20.12491003,79.2063517,?,1,190.3198431,55.14939075,38.02425948,?,0
69.88616846,0,?,0,181.3842482,0,0,92,0.031055901,9.772423025,128.6400129,0,345.0821038,0,11.3640711,0,0,0,16.90279595,125.0991524,14.27792165,0,33.05555169,53.75527059,109.5098673,12,0
?,?,?,?,?,0,?,?,?,?,10.000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,23,0
?,?,?,0,131.7422434,0,0,0,0.012681159,?,6.0000006,0,?,0,0,?,0,1,?,65.60359351,?,0,?,?,0,18,0
?,?,?,0,?,0,?,?,0.02173913,?,400.00004,0,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
?,?,?,0,112.6491647,0,?,?,?,?,96.0000096,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
?,?,?,0,193.7947494,0,0,0,0.007246377,?,200.00002,0,?,0,0,?,?,?,?,26.24804068,?,?,?,?,0,0,0
11.8451133,?,?,1,127.9236277,0,0,0,0.02173913,?,180.000018,0,?,0,0,?,0,0,?,291.3367434,?,0,?,?,0,18,0
?,?,?,0,?,0,?,?,?,?,90.000009,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
?,?,?,?,?,1,?,?,?,?,188.0000188,?,?,?,?,?,?,?,?,?,?,?,?,?,?,15,0
7.107067979,0,?,0,195.7040573,0,0,0,0.02173913,6.616208423,24.0000024,0,317.1453742,30,3.888368698,0,0,0,21.85898049,70.58907042,?,0,34.83632215,55.17275914,98.86307464,8,0
412.3994646,0,?,0,210.0238664,0,1,0,0.008695652,?,340.000034,0,353.9710633,2,34.20510141,0,1,1,8.904580307,125.8585297,48.08830374,0,238.8458381,55.05480443,34.98231872,15,0
?,?,?,0,92.60143198,0,0,0,0,?,9.60000096,0,?,0,0,?,0,1,?,11.52272478,?,0,?,?,0,?,0
?,?,?,0,67.78042959,0,0,0,0.007246377,?,48.0000048,0,?,0,0,?,0,1,?,0,?,0,?,?,0,?,0
23.6902266,0,?,0,175.6563246,0,?,?,0.028985507,20.81241633,80.000008,0,324.1295566,30,?,0,0,0,21.6981983,19.97492404,22.50149611,0,55.37083154,54.81221833,?,4,0
47.38045319,0,?,0,207.1599045,0,0,266.6666667,0.02173913,10.17402945,240.000024,0,599.0523734,0,26.99280464,0,0,0,5.431234706,29.3185662,?,0,40.06733538,51.54732098,0,12,0
329.2941497,0,?,0,77.32696897,1,0,0,0.065217391,?,300.00003,0,?,0,0,?,0,1,?,0,?,0,0,?,0,2,0
94.76090639,0,?,0,301.6706444,0,0,533.3333333,0.015050167,?,120.000012,0,890.4832578,30,4.703671812,0,0,0,2.182385832,59.6276245,?,0,10.79592092,50.51076615,0,0,1
14.21413596,0,?,1,105.0119332,0,0,0,0.043478261,0,0,0,693.338836,0,0,2,0,2,6.861209323,9.904921012,?,0,28.65927461,51.54201891,0,9,0
?,?,?,?,?,0,?,?,?,?,4.0000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,0,?,0,297.8520286,0,0,2666.666667,0,?,240.000024,0,2880.975246,0,235.1961337,?,?,10,4.349799696,0,?,?,107.068824,50.98848272,0,0,1
236.902266,0,?,0,305.4892601,0,0,0,0.007763975,0,156.0000156,0,475.8767927,30,32.26091707,?,0,2,5.171586444,138.6688942,0,0,44.51926154,51.16961156,0,0,1
?,?,?,1,57.27923628,0,0,0,?,?,108.0000108,?,?,0,0,?,0,1,?,215.6961633,?,0,?,?,0,11,0
601.779136,0,?,0,226.2529833,0,0,0,0.016304348,?,272.0000272,0,317.1453742,1,26.47853652,0,1,3,16.39842321,497.9533957,45.78096948,0,306.3481685,55.12869304,79.09045971,2,0
14.21413596,0,?,0,143.1980907,0,0,0,0.010869565,?,240.000024,0,323.8120938,0,3.750394325,0,0,0,21.1074985,0.693344471,?,0,15.52609246,54.68202304,146.0131564,22,0
?,?,?,0,?,0,?,?,?,?,200.00002,?,?,0,?,?,?,?,?,0,?,?,?,?,?,11,0
960.8282103,0,?,0,244.3914081,0,0,0,0.008695652,?,100.00001,0,949.2138827,0,7.525874899,?,2,2,?,409.1062542,0,0,0.500841692,50.04757136,0,1,1
38.52030845,0,?,0,27.6849642,0,0,0,0.043478261,?,98.0000098,0,?,0,3.762937449,0,0,2,?,0,?,0,0,?,65.4017263,4,0
?,?,?,?,?,0,?,?,?,?,28.80000288,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0
3434.751193,0,2658.541906,0,215.75179,0,1,586.6666667,0.00511509,22.16233355,1000.0001,0,602.5444646,0,173.1452952,?,4,6,13.65601894,3358.692683,25.74230079,3,2041.764632,54.37990319,284.4214609,1,0
35.5353399,0,?,0,145.1073986,0,0,0,0.003623188,?,260.000026,0,337.1455329,0,12.11665859,0,0,7,20.33227135,208.7627185,?,0,535.7893126,54.61191788,51.71299289,2,0
1800.457221,0,?,0,216.7064439,0,0,0,0.016304348,25.88130299,200.00002,0,340.955087,0,0,0,1,1,20.26364165,1236.43129,32.01675643,0,64.55292923,54.49602976,352.865128,5,0
?,?,?,1,100.2386635,0,0,0,0.119565217,?,100.00001,0,?,0,0,?,0,?,?,0,?,?,?,?,0,1,0
37.90436256,0,?,0,233.8902148,0,0,0,0.02173913,30.12048193,360.000036,0,380.6379416,30,0,0,0,0,20.42592182,330.758329,?,0,100.1683385,54.5317977,0,0,0
28.42827192,0,?,0,157.5178998,0,0,0,0,?,220.000022,0,437.1463266,0,16.5192954,?,0,1,5.522111597,36.2189945,?,0,6.789187384,51.24687031,21.29358531,3,0
54.48752117,0,?,0,277.8042959,0,0,0,0.02173913,0.760618231,200.00002,0,350.7964349,30,5.5566043,0,0,0,14.67038535,187.6982532,0.714560054,?,13.57837477,53.26322818,0,20,0
582.7795743,0,?,0,323.627685,0,0,0,0.007246377,?,120.000012,0,634.6082112,30,0,0,0,2,?,405.1442858,0,0,1.613823231,50.06652836,0,0,1
28.42827192,0,?,0,144.1527446,0,0,80,0.036231884,?,228.0000228,0,347.3043437,0,26.0144409,0,0,1,15.50342352,684.0998779,21.38440056,0,18.86503708,53.44683692,88.21628199,0,0
1555.026474,0,2532.454387,0,272.0763723,0,1,0,0.005434783,?,800.00008,0,364.7647997,30,394.4687328,?,0,6,20.61182075,1160.229431,?,0,2902.989747,54.99132343,609.909122,1,1
3508.048755,0,?,0,219.5704057,0,0,533.3333333,0.00621118,0.886880857,300.00003,0,683.1800252,0,98.47607305,0,4,5,15.89564624,767.7964605,2.537402753,0,156.0400117,53.53328617,0,1,1
442.9598569,0,?,0,189.0214797,0,0,186.6666667,0.024456522,24.20794288,136.0000136,0,318.4152255,1,52.73129679,0,4,1,20.42592182,28.72427094,0,2,185.3114262,54.96578201,0,9,0
63.96361181,0,2408.718927,0,165.1551313,0,0,80,0.02173913,?,188.0000188,0,347.6218065,0,93.79748749,?,0,2,16.3701198,29.15348418,?,0,54.20220092,53.96035229,568.8429218,1,1
76.56681236,0,?,0,203.3412888,0,0,0,0.02173913,34.00267738,128.0000128,0,317.1453742,30,6.058329293,0,0,0,23.06135167,6.603280675,32.79473369,0,79.41123277,55.112669,197.7261493,12,0
158.6297573,?,2401.957701,0,141.2887828,0,0,0,0.00621118,?,24.0000024,0,?,0,1.881468725,?,2,1,?,216.9177702,?,0,0,?,0,8,0
?,?,?,1,57.27923628,0,?,?,?,?,110.000011,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
1005.602739,0,?,0,273.9856802,0,0,1333.333333,0,?,424.0000424,0,802.546052,0,340.3451492,?,1,2,4.249835115,1526.51341,?,0,73.23418523,51.20430646,0,8,1
66.33263447,0,?,0,165.1551313,0,0,0,0.02173913,?,64.0000064,0,375.2410733,0,7.726564896,0,0,0,12.30379963,6.042001818,?,0,12.07584969,52.74161242,0,0,0
222.2617059,0,?,0,216.7064439,0,0,221.3333333,0.01552795,26.10441767,228.8520229,0,333.9709045,0,43.16089254,0,0,4,18.26759564,190.8348115,21.60032947,0,170.4531226,54.36905358,200.76809,5,1
1011.809578,0,?,0,200.477327,0,0,66.66666667,0.013586957,0,480.000048,0,339.3677728,0,45.99563876,0,1,4,16.3364617,128.9620716,?,0,158.2659748,53.63044567,85.17434123,12,1
488.0186679,0,?,0,236.7541766,0,0,0,0.00621118,?,140.000014,0,1015.563616,0,15.69144916,0,1,0,5.673917314,355.4545987,10.35425541,0,83.30666815,54.68202304,0,7,1
769.0795163,0,?,0,235.7995227,0,0,0,0.005434783,?,115.9920116,0,317.1453742,30,60.37005981,?,0,1,22.88130227,246.6325332,?,0,646.0857831,55.19708134,197.7261493,?,0
312.7109911,0,2548.113599,0,211.9331742,0,0,0,0.010869565,?,576.0000576,0,690.1642077,0,61.82506229,?,1,3,17.35882673,333.1024937,?,0,230.9436692,53.85578368,3.041940758,2,1
?,?,?,0,?,0,?,?,?,?,240.000024,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
161.0935409,0,?,1,131.7422434,0,0,0,0.005928854,?,340.000034,0,346.0344923,0,8.742558007,?,1,5,19.74434513,27.89886085,?,0,44.07406892,54.38157236,15.20970379,1,0
37.90436256,0,?,0,250.1193317,0,0,0,0.02173913,0,100.00001,0,?,30,0,?,0,?,?,84.75310746,0,?,0,50.02503756,0,4,0
869.4313161,0,?,0,195.7040573,0,0,0,0.01242236,21.8269905,248.0000248,0,425.0827388,0,20.03137036,0,2,1,7.248772537,305.5337968,38.57077481,0,216.8088037,54.42363545,215.9777938,26,0
?,?,?,0,173.7470167,0,0,0,0,?,240.000024,0,?,0,0,?,?,?,?,189.976385,?,?,?,?,0,0,0
?,?,?,0,177.5656325,0,0,0,0.038043478,?,172.0000172,0,?,0,0,?,?,?,?,236.2653826,?,?,?,?,0,11,0
1449.225922,0,?,0,154.653938,0,2,320,0.01576087,6.200817639,168.0000168,0,317.1453742,1,136.5946294,0,6,0,20.50687537,650.7202941,17.70352678,3,764.1174752,55.7336004,56.27590403,31,0
3162.645251,0,?,0,217.6610979,0,0,266.6666667,0.010869565,0,180.000018,0,317.1453742,1,136.4064825,0,3,3,17.45512027,227.6150849,0,0,443.1892486,55.03254882,0,1,0
52.11849851,?,?,0,70.64439141,0,0,0,0.043478261,?,14.0000014,0,?,0,0,?,0,?,?,211.2059324,?,?,?,?,0,6,0
88.50668657,0,?,0,191.8854415,0,0,0,0.02173913,?,165.0000165,0,598.0999849,1,0,0,0,11,11.93418658,29.21951699,?,0,54.70304261,52.57052245,0,1,0
15.39864729,0,?,0,67.78042959,0,?,?,0.02173913,?,144.0000144,0,?,0,?,?,0,0,?,0,?,0,45.91048846,50.85127692,?,13,0
?,?,?,0,109.7852029,1,0,0,0.02173913,?,34.0000034,0,?,0,0,?,0,2,?,0,?,0,?,?,0,0,0
1406.014949,0,?,0,297.8520286,0,0,1192,0.00310559,8.584337349,500.00005,0,667.9418091,29,318.520112,0,1,3,9.435477412,801.1430279,?,1,323.5993823,53.18136334,223.5826457,1,1
307.9729458,0,?,1,174.7016706,0,?,?,0.014492754,0,260.000026,0,351.7488234,0,?,0,1,2,17.74505351,713.9136902,?,0,21.75878908,53.94091137,?,17,0
23.6902266,0,?,0,63.00715991,0,0,0,0.043478261,0,136.0000136,0,475.8767927,0,0.376293745,0,0,0,?,16.50820169,?,0,0,50.02503756,66.92269668,14,0
142.1413596,0,?,0,147.9713604,0,1,0,0.00931677,23.09236948,83.20000832,0,321.5898539,0,27.8833665,0,1,1,20.18055421,23.73879403,?,1,123.707898,54.89233851,6.083881516,3,0
?,?,?,?,?,0,0,0,?,?,29.56800296,?,?,?,0,?,?,?,?,?,?,?,?,?,0,?,0
189.853476,0,?,0,110.7398568,0,?,?,0.065217391,?,160.000016,0,317.1453742,0,?,0,1,1,23.8792437,0,?,0,29.27141446,55.29293941,?,3,0
491.8564846,?,?,0,45.82338902,0,0,0,0.065217391,?,560.000056,0,?,0,0,?,1,1,?,66.03280675,?,0,?,?,0,0,0
118.451133,?,?,0,182.3389022,0,0,0,?,?,40.000004,?,?,0,2.20758997,0,0,0,?,0,?,0,?,?,0,17,0
28.42827192,?,?,0,40.09546539,0,?,?,?,?,124.0000124,?,?,0,?,?,0,0,?,0,?,0,0,?,?,3,0
42.64240788,0,?,2,130.7875895,0,0,80,0.020594966,?,180.000018,0,325.0819451,0,21.43620034,1,0,0,20.80457553,56.68916459,39.73668462,0,29.16011631,54.61525622,0,2,0
?,?,?,0,?,0,?,?,?,?,216.0000216,?,?,0,?,?,0,2,?,0,?,0,?,?,?,2,0
30.84467503,?,?,3,39.14081146,0,0,0,0.043478261,?,92.0000092,0,?,0,0,?,0,1,?,0,?,0,?,?,0,16,0
473.8045319,0,?,0,178.5202864,0,0,2666.666667,0.02173913,?,320.000032,0,1098.738879,0,459.2038001,?,0,2,17.10437143,81.28638511,?,0,419.4827418,53.79969955,0,?,0
?,?,?,0,?,0,?,?,?,?,9.960000996,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
56.85654383,0,?,0,199.522673,1,0,0,0.027173913,?,100.00001,0,338.7328471,0,9.306998625,0,0,0,18.79771084,148.8379464,?,0,55.31518246,54.35152729,0,9,0
1010.246023,0,?,0,289.2601432,0,0,0,0.00621118,?,520.000052,0,571.1156438,0,41.35468257,0,1,5,7.81699935,594.0971623,?,0,274.5725455,53.77571669,0,0,1
142.1413596,0,?,0,145.1073986,0,0,0,0.065217391,?,220.000022,0,475.8767927,0,0,?,0,1,?,16.50820169,?,0,0,50.02503756,0,?,0
11.8451133,?,?,0,124.1050119,0,0,0,0.014492754,?,84.92000849,0,?,0,0,?,0,0,?,0,?,0,?,?,0,?,0
?,?,?,?,?,0,?,?,?,?,4.0000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,1,80.19093079,0,0,0,0.137681159,?,98.62800986,0,?,0,0,?,0,1,?,0,?,0,?,?,0,2,0
32.6925127,?,?,1,-2.863961814,0,2,0,?,?,100.00001,?,?,0,21.93792533,0,2,2,?,0,?,0,38.39786308,?,0,5,0
113.7130877,0,?,0,231.9809069,0,0,0,0.003623188,?,360.000036,0,?,0,7.287555527,?,0,?,?,170.4636906,0,?,38.39786308,51.75262894,0,0,1
?,?,?,2,?,0,?,?,?,?,82.40000824,?,?,0,?,?,?,?,?,0,?,?,?,?,?,10,0
293.7114294,0,?,0,159.4272076,0,0,0,0.036231884,27.07124796,180.000018,0,328.5740363,0,5.619319924,0,4,1,17.88763622,37.27551941,40.51466188,0,101.28132,54.77501967,208.3729419,6,0
?,?,?,2,8.591885442,0,0,0,?,?,100.00001,?,?,0,0,?,?,?,?,84.1588122,?,?,?,?,0,3,0
23.6902266,0,?,0,226.2529833,1,0,133.3333333,0.02173913,?,72.0000072,0,377.4633132,30,5.079965557,0,0,0,14.06453941,6.273116641,?,0,17.25121385,53.12969454,0,10,1
?,?,?,?,?,0,?,?,?,?,140.000014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16,0
739.1350698,0,?,0,?,0,0,0,0,?,216.0000216,0,?,0,0,?,1,3,?,0,?,0,0,?,0,?,0
?,?,?,2,?,0,0,0,?,?,184.0000184,?,?,0,0,?,0,?,?,0,?,?,?,?,0,31,0
1368.252727,0,?,0,277.8042959,0,0,2266.666667,0.007905138,3.74832664,156.0000156,0,3015.579489,1,117.466364,0,2,1,?,1141.112933,2.331329847,0,6.232696615,50.58587882,0,2,1
2454.7339,1,2403.378603,0,147.9713604,0,2,0,0.011857708,31.86077644,320.000032,0,317.1453742,0,88.40394381,0,5,2,19.69412369,401.0172354,?,1,1045.813103,55.04150963,419.7878246,13,0
?,?,?,0,?,0,?,?,?,?,120.000012,?,?,0,?,?,?,?,?,0,?,?,?,?,?,7,0
1258.993402,0,?,0,203.3412888,0,0,80,0.014492754,7.362784471,160.000016,0,?,0,5.782380547,?,3,4,?,65.60359351,10.5326152,0,7.345678154,51.12669004,0,1,0
?,?,?,?,?,0,?,?,?,?,200.00002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0
23.6902266,0,?,0,214.797136,1,0,0,0.02173913,?,140.000014,0,335.2407559,30,3.499531828,0,0,0,20.1078527,1.881934992,?,0,24.65254108,54.46169254,109.5098673,12,1
275.9911399,0,2398.166775,0,192.8400955,0,1,0,0.010869565,?,200.00002,0,331.113739,0,43.31141004,?,1,2,19.1628164,310.618323,26.85816876,1,267.0042711,54.66399599,188.600327,0,1
?,?,?,?,?,0,?,?,?,?,995.2000995,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
124.3263092,0,?,0,312.1718377,0,0,0,0,?,540.000054,0,1081.278423,30,227.1183613,?,0,3,18.13582415,79.47048292,?,0,1445.429124,54.34501753,1463.173505,8,1
28.42827192,0,?,0,139.3794749,0,?,?,0.043478261,?,12.0000012,0,?,0,?,?,0,2,?,3.301640338,?,0,0,50.02503756,?,7,0
5.875176196,0,?,0,68.73508353,0,0,0,0,?,52.0000052,0,?,0,10.8623461,?,0,?,?,0,?,?,0,50.02503756,0,3,0
816.9811544,1,?,3,174.7016706,0,1,53.33333333,0.018115942,33.25064966,208.0000208,0,317.1453742,0,67.26877847,0,2,2,11.32687305,246.0712544,47.78847723,1,532.3390698,55.07010516,31.94037796,21,0
265.3305379,0,?,0,177.5656325,1,1,0,0.02173913,?,220.000022,0,326.9867221,0,33.31453955,0,1,1,17.96467267,130.8109902,41.17295033,1,156.0956608,54.92906026,94.3001635,1,0
?,?,?,0,?,0,0,0,0.02173913,?,80.000008,0,?,30,0,?,?,?,?,0,?,?,?,?,0,10,0
94.76090639,0,?,0,125.0596659,0,0,0,0.032608696,14.58213808,18000.0018,0,442.5431948,0,1.919098099,0,0,0,9.877711186,42.95434079,26.18791143,?,77.85305861,52.76414622,33.46134834,0,0
71.07067979,0,?,0,202.3866348,1,0,0,0.02173913,?,163.2000163,0,456.1940968,30,0.790216864,0,0,0,16.06383102,19.34761238,?,0,59.09931969,53.57035553,141.4502453,4,0
1610.935409,0,2667.182008,0,367.5417661,0,0,6666.666667,0,?,18000.0018,0,6357.193311,30,824.8358889,?,0,5,5.407606714,5332.215178,?,0,332.4475855,51.22163245,0,1,0
6505.336224,0,2833.891774,0,357.0405728,0,0,0,0,?,332.0000332,0,1904.459559,29,100.3199124,?,1,6,0.083539845,7974.05571,?,1,14.80265446,50.02503756,0,?,1
?,0,?,?,277.8042959,0,0,0,0.02173913,?,600.00006,0,11325.80417,30,0,0,?,0,3.345010769,0,?,?,335.675232,50.76701864,0,0,1
208.4739941,?,2500.995138,0,193.7947494,0,0,0,0,?,400.00004,0,?,0,0,?,0,2,?,1831.419895,?,0,0,?,0,4,1
596.9937102,0,2713.284587,0,274.9403341,0,0,0,0.013586957,21.67930983,1280.000128,0,1745.728141,30,0,0,0,2,2.745803548,752.1797017,21.47033099,0,259.3246985,53.26879208,0,0,1
19.75764898,0,?,3,63.96181384,0,0,0,0.239130435,46.51941098,180.000018,0,317.1453742,0,0,0,0,1,31.55834103,0,?,0,23.20566508,56.98547822,0,22,0
?,?,?,?,?,0,?,?,?,?,61.44000614,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,0
1311.111901,0,?,0,183.2935561,0,0,0,0.010869565,?,350.000035,0,?,0,35.02040453,?,3,2,?,381.834705,0,0,0,50.02503756,0,0,0
?,?,?,0,?,0,?,?,?,?,180.000018,?,?,0,?,?,?,?,?,0,?,?,?,?,?,5,0
307.9729458,0,?,0,307.398568,0,0,6666.666667,0.02173913,4.769076305,380.000038,0,861.5941396,30,287.8396286,0,0,2,1.861792353,56.62313179,?,0,124.5426342,50.73860791,0,1,1
184.0730607,?,?,0,107.875895,0,0,0,0.014492754,?,100.00001,0,?,0,0,?,0,1,?,156.4647356,?,0,0,?,0,4,0
?,0,?,?,291.1694511,0,0,0,0,?,96.0000096,0,4916.546957,30,5.895268671,?,?,9,?,0,?,?,0.667788923,50.0291817,0,1,0
239.2712886,0,?,0,?,0,0,0,0,?,69.64800697,0,?,29,0,?,0,1,?,94.09674962,?,0,0,?,0,3,0
295.7014084,0,?,0,94.51073986,0,0,66.66666667,0.018115942,?,128.0000128,0,?,0,18.27533288,?,1,2,?,400.9512026,?,0,150.475104,59.21882824,0,2,0
94.76090639,0,?,0,?,0,?,?,0,?,128.0000128,0,?,30,?,?,0,?,?,0,?,?,0,?,?,?,0
?,?,?,?,?,0,?,?,?,?,8.580000858,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
5424.398564,0,?,0,277.8042959,0,1,266.6666667,0.010869565,5.671810047,320.000032,0,317.1453742,30,225.0111163,0,3,4,6.781111689,1534.173216,9.967714516,2,2112.939802,54.5442406,1197.003688,1,1
85.28481575,0,?,0,147.0167064,0,0,133.3333333,0.043478261,3.681392236,1600.00016,0,401.9079517,0,10.95014798,0,0,1,3.204750862,55.99582012,?,0,5.787504,50.73610416,0,2,0
?,?,?,0,54.41527446,0,0,0,?,?,240.000024,?,?,0,0,?,0,3,?,0,?,0,?,?,0,3,0
28.42827192,?,?,0,?,0,0,0,?,?,240.000024,?,?,0,7.989970517,0,1,2,?,0,?,0,?,?,0,5,0
?,?,?,0,21.00238664,0,0,0,0.02173913,?,41.60000416,0,?,0,4.628413063,0,0,0,?,0,?,0,?,?,0,2,0
?,?,?,?,?,0,?,?,?,?,16.0000016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
2409.296045,0,3288.255113,0,371.3603819,0,0,3733.333333,0.008152174,0,386.0000386,0,3174.310907,30,215.3654534,0,1,3,2.113866104,3785.561762,0,1,131.2761725,50.82337792,0,1,1
2314.535139,0,?,0,160.3818616,0,0,0,0.028985507,21.37395737,252.0000252,0,411.1143739,0,0,0,3,3,15.97295413,62.03782194,29.8310108,0,184.8105845,53.55032549,0,9,0
?,?,?,0,128.8782816,0,0,0,0.032608696,?,140.000014,0,?,0,0,?,?,?,?,41.89781588,?,?,?,?,0,5,0
0,?,?,0,176.6109785,0,?,?,0.032608696,?,100.00001,0,?,2,?,?,0,0,?,14.6922995,?,0,0,0,?,0,0
108.9750424,0,?,0,149.8806683,0,0,0,0.010869565,?,120.000012,0,412.3842253,0,5.481345551,?,0,1,?,16.77233291,42.89646918,0,99.72314584,54.51176765,0,0,0
