@RELATION Crime1LData

@ATTRIBUTE mvar_1 NUMERIC
@ATTRIBUTE mvar_2 NUMERIC
@ATTRIBUTE mvar_3 NUMERIC
@ATTRIBUTE mvar_5 NUMERIC
@ATTRIBUTE mvar_12 NUMERIC
@ATTRIBUTE mvar_14 {0,1}
@ATTRIBUTE mvar_17 NUMERIC
@ATTRIBUTE mvar_18 NUMERIC
@ATTRIBUTE mvar_19 NUMERIC
@ATTRIBUTE mvar_20 NUMERIC
@ATTRIBUTE mvar_24 NUMERIC
@ATTRIBUTE mvar_25 NUMERIC
@ATTRIBUTE mvar_26 NUMERIC
@ATTRIBUTE mvar_27 NUMERIC
@ATTRIBUTE mvar_28 NUMERIC
@ATTRIBUTE mvar_29 NUMERIC
@ATTRIBUTE mvar_30 NUMERIC
@ATTRIBUTE mvar_32 NUMERIC
@ATTRIBUTE mvar_34 NUMERIC
@ATTRIBUTE mvar_36 NUMERIC
@ATTRIBUTE mvar_37 NUMERIC
@ATTRIBUTE mvar_38 NUMERIC
@ATTRIBUTE mvar_39 NUMERIC
@ATTRIBUTE mvar_40 NUMERIC
@ATTRIBUTE output {0,1,2}


@DATA
?,?,?,?,?,0,?,?,?,86.40000864,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,0,117.42243437,0,0,0.0652173913,?,144.0000144,?,0,0,?,?,?,?,24.927384548,?,?,?,?,0,3,?
?,0,?,0,247.25536993,0,0,0.0173913043,?,60.000006,869.8481734,30,170.96279145,0,?,3,3.9827718746,286.54936489,?,?,718.81912659,50.907586649,8421.6129891,?,?
12.129396018,0,?,0,166.1097852,0,66.666666667,0.0326086957,?,260.000026,?,0,25.312025909,?,0,?,?,139.69240268,49.024536206,?,14.246163692,55.152729094,0,21,?
938.60677777,0,?,0,175.65632458,0,0,0.0072463768,?,140.000014,3744.7916253,0,60.733810432,?,0,4,12.014626252,82.838156067,47.124535032,0,803.29442535,54.953999627,396.97326895,?,?
?,?,?,0,?,0,0,?,?,152.0000152,?,0,0,?,1,3,?,0,?,0,?,?,0,6,?
9187.0698743,0,2711.9381428,0,315.03579952,0,8000,0.0120772947,?,1400.00014,6869.2608671,29,840.33919118,0,1,3,13.793685513,4161.684629,?,0,10062.633036,53.655157575,0,1,?
1420.2764649,1,?,0,170.88305489,0,93.333333333,0.002173913,?,320.000032,317.14537417,0,145.29955804,0,3,4,21.87262829,750.06665186,32.555356074,2,1833.970979,55.068435987,222.06167535,0,?
166.58967343,?,?,0,110.7398568,0,0,0.0652173913,?,67.20000672,?,0,0,?,0,2,?,126.98108738,?,0,?,?,0,11,?
?,?,?,2,42.959427208,0,?,?,?,160.000016,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?
?,0,?,4,66.825775656,0,0,0.0869565217,0,88.0000088,?,0,10.122301739,?,?,1,?,8.2541008437,0,?,35.281514768,51.536829053,13.688733412,11,?
?,?,?,0,95.465393795,0,0,0.0652173913,?,90.000009,?,0,0,?,0,1,?,0,?,0,?,?,0,10,?
63.252905014,0,?,0,238.66348449,0,0,0.0217391304,0,56.0000056,502.86113382,30,0,0,0,0,?,77.09330188,0,0,0,50.025037556,0,7,?
?,?,?,?,?,0,?,?,?,4.3680004368,?,?,?,?,?,?,?,?,?,?,?,?,?,5,?
?,?,?,?,?,0,?,?,?,9.60000096,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
23.690226597,?,?,1,51.551312649,0,0,0.0869565217,?,72.0000072,?,0,0,?,0,2,?,0,?,0,?,?,0,0,?
?,0,?,?,316.9451074,0,3733.3333333,0,?,320.000032,1232.7081961,30,23.631247182,?,?,7,1.115674441,0,?,?,49.249433075,51.11138062,0,?,?
870.71058835,0,?,0,293.07875895,0,0,0.0054347826,?,240.000024,634.60821118,0,105.56293858,0,1,2,9.0802914289,355.71872996,?,0,144.9101963,52.031123608,298.1101943,0,?
?,?,?,2,105.96658711,0,0,0.1304347826,?,125.0000125,?,0,0,?,?,?,?,0,?,?,?,?,0,3,?
11.845113299,0,?,0,175.65632458,0,0,0.0108695652,?,128.38001284,?,0,5.8074667968,?,0,?,?,29.384599003,?,?,0,50.025037556,0,1,?
27.14899968,?,?,0,169.92840095,0,0,0.0260869565,?,230.000023,?,0,0,?,0,?,?,262.67850525,?,?,0,?,0,19,?
9.5708515452,0,?,0,101.19331742,1,0,0.0434782609,?,100.00001,317.14537417,0,1.9567274736,0,0,0,22.925036334,0,?,0,11.241113538,55.082623936,179.47450473,31,?
1703.9432382,0,?,0,168.01909308,0,0,0.0115942029,13.456928489,80.000008,317.14537417,0,77.980607075,0,5,1,20.232908948,293.71392442,18.577784716,2,429.4439266,55.058587882,138.4083045,18,?
?,0,?,?,297.85202864,0,?,0,?,300.00003,2326.3676696,30,?,?,?,3,?,0,?,?,0.0556490769,50.025828632,?,29,?
?,?,?,0,?,1,0,0.0217391304,?,80.000008,?,30,0,?,?,?,?,2.377181043,?,?,?,?,0,14,?
87.653838409,0,?,0,197.61336516,0,146.66666667,0.0086956522,?,128.0000128,634.60821118,0,11.100665475,?,0,3,?,582.34332272,26.134403492,0,25.821171691,53.780671007,27.377466824,0,?
79.409639553,?,?,0,71.599045346,0,0,?,?,57.60000576,?,0,3.1859537071,?,0,1,23.777007192,0,?,0,93.267852919,?,0,?,?
113.71308767,0,?,0,210.02386635,0,173.33333333,0.0144927536,0,111.52001115,317.14537417,0,8.9432480045,0,1,7,25.099590525,49.161424625,6.015129893,0,413.30569429,55.5619143,0,2,?
187.95825782,0,?,0,170.88305489,0,106.66666667,0.0173913043,21.894595928,148.0000148,378.73316455,0,14.637826678,0,0,0,13.223928158,58.80221441,31.320671517,0,121.64888215,54.819729594,51.712992889,6,?
75.80872511,0,?,0,252.98329356,0,0,0.0130434783,?,400.00004,378.41570171,30,0,0,0,1,18.313034086,26.182007876,?,0,44.908805075,54.066099149,0,0,?
?,?,?,0,?,1,?,?,?,211.88002119,?,0,?,?,0,1,?,0,?,0,?,?,?,9,?
?,?,?,0,217.66109785,0,0,0.0108695652,?,40.000004,?,30,0,?,?,?,?,0,?,?,?,?,0,10,?
1312.4385535,0,?,0,326.49164678,0,7386.6666667,0,?,460.000046,6742.5931952,30,517.52933053,?,0,7,6.09722781,1037.5074596,?,0,415.14211383,51.373630843,0,10,?
?,?,?,0,239.61813842,1,0,0.0217391304,?,269.52002695,?,30,0,?,?,?,?,4.2260996319,?,?,?,?,0,16,?
2543.7617711,0,2505.37806,0,209.06921241,0,53.333333333,0.0019762846,?,424.0000424,317.14537417,0,121.27947399,0,4,8,4.9027875829,2053.2240931,50.053859964,1,684.70624244,55.260390586,158.18091943,7,?
?,?,?,?,?,0,?,?,?,87.49600875,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
94.760906388,0,?,0,116.46778043,0,0,0.0144927536,16.733601071,116.0000116,?,0,0,?,0,6,?,4.9524605062,23.937761819,0,8.3473615381,55.032548823,0,13,?
963.00771117,0,?,0,221.4797136,0,400,0.0130434783,14.190093708,136.62001366,335.87568155,2,71.232405916,0,2,2,14.481746953,77.225367493,?,1,195.38390907,54.863724158,611.4300924,1,?
191.89083544,0,?,0,195.70405728,0,0,0.0118577075,7.840887359,140.000014,337.46299574,0,50.849828065,0,1,1,16.725383985,827.06090453,12.447636146,1,249.97565353,54.676459133,0,9,?
?,?,?,0,?,0,?,?,?,155.52001555,?,0,?,?,?,?,?,0,?,?,?,?,?,14,?
9.4760906388,?,?,0,153.69928401,0,0,0.0380434783,?,160.000016,?,0,20.420207225,3,2,1,?,208.96081696,?,0,?,?,0,3,?
?,?,?,?,?,0,?,?,?,120.000012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
108.97504235,0,?,0,170.88305489,0,0,0.0130434783,?,111.81601118,331.74866467,0,8.8679892556,?,1,1,20.338540189,61.34447747,?,0,64.831174613,54.802203305,18.251644549,13,?
142.14135958,0,?,0,324.5823389,0,0,0.0163043478,?,320.000032,429.84468131,30,14.713085427,0,0,0,6.5671958504,64.547068597,0,0,8.0691161535,51.477215824,0,0,?
37.904362555,0,?,0,297.85202864,0,0,0.0217391304,?,88.0000088,545.71861681,30,0,0,0,0,2.2505435006,23.77181043,?,0,4.4519261537,50.525788683,0,18,?
?,?,?,0,135.56085919,0,0,0.0217391304,?,152.0000152,?,0,0,?,?,?,?,4.7873784893,?,?,?,?,0,3,?
645.79557703,0,2791.9567822,0,300.71599045,1,2400,0.0096618357,?,216.0000216,543.49637696,30,706.01486737,0,1,1,10.678293326,1441.0009253,?,0,290.93337414,52.652311801,0,2,?
144.98418677,0,?,0,193.7947494,0,189.33333333,0.0244565217,28.426838668,180.000018,352.06628624,30,45.117620017,0,0,0,17.491896459,155.24312867,40.166156229,0,213.6368063,54.66533133,164.26480094,9,?
?,?,?,2,131.74224344,0,0,0.0217391304,?,56.0000056,?,0,0,?,0,0,?,0,?,0,?,?,0,3,?
?,?,?,0,123.150358,0,?,0.0217391304,?,24.0000024,?,0,?,?,0,1,?,0,?,0,?,?,?,1,?
23.690226597,0,?,0,219.57040573,0,133.33333333,0.0217391304,?,76.0000076,359.05046865,30,13.609290442,0,0,0,16.699969261,4.3581652454,?,0,20.478860307,53.710565849,0,6,?
71.070679791,0,?,0,189.02147971,0,133.33333333,0.0217391304,?,148.0000148,406.98735704,1,10.686742356,0,0,0,9.838763947,19.248563167,0,0,12.075849692,52.198297446,0,4,?
651.00742689,0,?,0,148.92601432,0,0,0.0031055901,?,340.000034,?,0,0,0,2,3,?,0,?,0,0,?,0,0,?
1431.2687301,1,?,0,147.01670644,0,0,0.0068649886,27.280550775,184.0000184,317.14537417,0,92.43028688,0,3,3,19.50744383,176.1094956,49.096349491,1,673.79902336,55.160240361,1189.3988365,12,?
?,?,?,0,86.873508353,1,?,?,?,144.0000144,?,0,?,?,?,?,?,0,?,?,?,?,?,?,?
?,?,?,0,38.186157518,0,?,?,?,9.20000092,?,0,?,?,?,?,?,0,?,?,?,?,?,18,?
270.54238774,0,?,0,315.03579952,0,0,0.0059288538,3.4343724103,320.000032,878.73713283,30,0,0,0,5,10.941529429,310.65133935,2.86588204,0,210.68740522,53.201197054,0,2,?
266.75195148,0,?,0,155.60859189,0,0,0.0434782609,?,140.000014,344.44717815,0,5.8074667968,1,1,0,16.185000209,36.714240553,?,0,11.908902461,53.59706226,0,0,?
473.80453194,0,?,0,217.66109785,0,0,0.0108695652,18.768406961,80.000008,1014.2937642,1,0,0,1,0,12.71956141,135.23518822,0,0,156.04001169,52.833249875,0,?,?
23.690226597,0,?,0,104.05727924,0,400,0.0217391304,?,744.0000744,367.62196525,0,106.01449107,0,0,1,15.552648505,5.2496081366,?,0,76.294884459,53.463528626,0,1,?
100.30441941,0,?,0,96.420047733,0,0,0.0579710145,?,360.000036,317.14537417,0,22.25150345,?,0,2,22.844419736,1.8819349924,?,0,86.812559997,55.479886496,82.132400472,?,?
123.1891783,0,?,0,175.65632458,0,0,0.0217391304,?,120.000012,812.3873999,0,71.24494904,0,0,0,9.0663103687,51.505589264,?,0,57.875039998,52.028042063,1285.2199703,0,?
16.583158618,?,?,5,92.601431981,0,0,0.0869565217,?,100.00001,?,0,0,?,1,2,?,0,?,0,?,?,1.5209703791,13,?
370.84680715,0,?,0,160.38186158,0,0,0.0086956522,?,180.000018,412.38422527,0,7.1370380289,?,4,2,?,47.708702876,?,0,0,50.025037556,0,13,?
14.214135958,0,?,0,156.56324582,0,0,0.0289855072,24.765729585,140.000014,341.90747546,0,0,0,0,0,16.790846152,2.5752794632,?,0,12.354095076,53.730595894,0,19,?
209.56374448,0,?,1,187.11217184,0,133.33333333,0.0248447205,19.61380877,344.0000344,329.52642481,0,10.573854233,0,1,1,16.509560536,685.35450125,16.197885498,0,53.812657383,54.381572359,159.70188981,22,?
23.690226597,?,?,0,84.009546539,0,0,0,?,352.0000352,?,0,2.082158722,?,0,1,?,239.20384245,?,0,0,?,0,10,?
20.989540765,0,?,0,33.412887828,0,0,0.152173913,49.41990183,100.00001,317.14537417,0,3.2235830816,0,0,1,33.527340351,0,?,0,24.652541076,57.419462527,0,14,?
23.690226597,?,?,1,63.007159905,0,0,0.0217391304,?,340.000034,?,0,0,?,0,2,?,1080.3957676,?,0,0,?,0,0,?
334.03219502,0,?,0,272.07637232,0,0,0.0086956522,?,348.0000348,445.40036032,30,111.14462913,?,1,3,16.961240324,314.61330776,35.033618474,0,135.78374769,53.768152228,124.71957109,3,?
2146.3345297,?,2628.4250987,0,189.02147971,0,0,0,?,400.00004,?,0,0,?,1,2,?,1619.1244215,?,0,0,?,0,9,?
23.690226597,0,?,0,264.43914081,0,133.33333333,0.0217391304,0,116.0000116,405.40004286,30,8.7551011321,0,0,0,10.065956176,42.194963513,?,0,12.354095076,52.248372559,0,5,?
177.67669948,?,?,0,123.150358,0,0,0.0217391304,?,120.000012,?,0,0,?,0,0,?,0,?,0,?,?,0,10,?
575.67250631,0,2475.9609549,0,252.02863962,0,0,0.0016722408,?,200.00002,359.36793149,0,66.955200348,?,1,2,15.615581711,1105.9504638,43.758228606,1,582.36758998,54.601902854,168.82771208,1,?
30.797294576,0,?,0,135.56085919,0,0,0.0217391304,28.730305839,117.80001178,?,0,0,?,0,?,?,45.463587447,41.099295677,?,31.052184922,54.394091137,0,18,?
1050.187745,0,?,0,145.10739857,0,0,0.0217391304,11.359162139,125.0000125,483.8133636,0,53.06996116,0,0,3,10.304508016,271.89008179,19.245960503,0,396.8892166,52.354848062,219.01973459,15,?
?,?,?,0,146.06205251,0,0,0.0217391304,?,160.000016,?,0,0,?,?,?,?,0,?,?,?,?,0,0,?
128.11674544,3,?,0,191.88544153,0,0,0.0031055901,0,160.000016,317.14537417,30,23.957368427,0,1,1,23.510643889,49.557621465,?,1,133.72473184,55.353029544,0,12,?
35.535339896,0,?,0,217.66109785,0,200,0.0253623188,?,279.20002792,320.95492821,0,30.304189592,?,1,1,22.334336538,760.96206498,?,0,41.069018768,54.952428643,0,13,?
?,?,?,0,82.100238663,0,?,?,?,5.0000005,?,0,?,?,0,2,?,0,?,0,?,?,?,?,?
71.070679791,?,?,0,138.424821,0,0,0.0434782609,?,480.000048,?,0,0,?,0,2,?,15.781840813,?,0,?,?,0,0,?
69.933548914,0,2473.8369435,0,202.38663484,0,0,0.0193236715,?,270.000027,333.97090453,0,22.703055944,0,1,1,12.863012718,1419.8043943,?,0,28.214081999,54.147888499,124.71957109,2,?
?,?,?,0,?,0,?,?,?,160.000016,?,0,?,?,?,?,?,0,?,?,?,?,?,1,?
?,0,?,?,?,1,0,0,?,80.000008,491.74993452,30,0,?,?,2,?,0,?,?,0,50.025037556,0,1,?
?,0,?,?,297.85202864,0,5546.6666667,0,?,240.000024,6906.4040191,30,12.016313588,?,?,4,?,0,?,?,2.4485593845,50.035630369,0,?,?
?,?,?,0,?,0,?,0.0434782609,?,140.000014,?,0,?,?,?,?,?,0,?,?,?,?,?,63,?
132.66526894,0,?,0,240.57279236,0,0,0.0217391304,?,120.000012,343.49478964,30,25.763578403,0,0,0,14.054661482,28.889352953,?,0,79.299934612,53.647137373,0,1,?
?,?,?,?,?,1,?,?,?,180.000018,?,?,?,?,?,?,?,?,?,?,?,?,?,25,?
?,?,?,0,?,0,?,?,?,96.0000096,?,0,?,?,?,?,?,0,?,?,?,?,?,1,?
52.118498513,?,?,1,56.324582339,0,0,?,?,124.80001248,?,0,0,?,0,4,?,0,?,0,?,?,0,10,?
14.214135958,0,?,1,110.7398568,0,0,0.0652173913,31.236055332,52.440005244,?,0,4.8667324345,?,0,0,?,0.6603280675,44.683822063,0,15.581741538,54.698714739,211.4148827,1,?
?,?,?,3,151.78997613,0,0,0.0434782609,?,120.000012,?,0,0,?,?,?,?,225.9642647,?,?,?,?,0,11,?
23.690226597,0,?,0,193.7947494,0,0,0.0217391304,17.704149933,102.0000102,332.38359035,30,0,0,0,0,20.516798707,15.550725989,7.3728306403,0,29.438361691,54.551827742,36.503289098,8,?
35.535339896,0,?,0,187.11217184,1,200,0.0217391304,?,80.000008,349.20912071,30,14.713085427,0,0,0,19.638322088,3.3346567408,?,0,36.116250922,54.358203973,0,2,?
?,0,?,?,?,1,?,0.0217391304,28.826416778,78.0000078,350.16150922,30,?,0,?,0,19.547445197,3.433705951,?,?,35.949303691,54.338173928,?,9,?
118.45113299,0,?,0,194.74940334,0,0,0.0217391304,6.6666666667,1600.00016,444.76543465,1,0.8027599892,0,0,0,4.5042904116,90.563994457,?,0,27.713240307,51.02653981,42.587170615,13,?
71.070679791,0,?,0,217.66109785,0,133.33333333,0.0217391304,15.696117805,192.0000192,360.00285717,0,10.573854233,0,0,0,12.61050914,85.677566757,?,0,46.411330152,53.680520781,270.73272748,4,?
203.2621442,0,?,0,178.5202864,0,133.33333333,0.0326086957,13.888888889,320.000032,412.06676243,0,30.467250215,0,0,2,11.37609803,678.28899093,19.86834231,0,193.93703307,54.876064096,250.96011255,1,?
?,?,?,0,?,0,?,?,?,200.00002,?,0,?,0,?,0,?,0,?,?,?,?,?,14,?
426.42407875,0,?,0,361.81384248,0,4181.3333333,0.0031055901,?,90.000009,388.5745125,30,30.40453459,0,0,13,0.407694411,296.32222029,0,0,17.640757384,51.338483135,0,1,?
1195.1719318,2,?,0,36.276849642,0,50.666666667,0.0186335404,?,120.000012,317.14537417,0,166.10860214,1,6,1,28.103682729,27.535680414,17.522441652,0,931.62119673,57.466199299,3.0419407582,21,?
125.55820096,0,?,0,237.70883055,0,0,0.0260869565,15.970548862,140.000014,355.55837745,30,42.358132554,0,0,0,12.715367092,292.03008785,23.082841754,0,138.95574507,54.224670339,252.48108293,5,?
3615.1285787,0,2501.7028464,0,357.99522673,0,0,0.0173913043,?,840.000084,3081.6117588,30,25.776121528,0,1,2,3.1079472168,1563.920995,?,0,176.29627569,51.305590865,3.0419407582,1,?
?,?,?,0,?,0,?,?,?,88.0000088,?,0,?,?,?,0,?,0,?,?,?,?,?,1,?
35.535339896,?,?,0,134.60620525,0,0,0.0434782609,?,140.000014,?,0,0,?,0,2,?,0,?,0,0,?,0,33,?
?,?,?,0,140.33412888,0,0,0.0341614907,?,192.0000192,?,0,0,?,0,2,?,0,?,0,?,?,0,5,?
127.92722362,0,?,0,273.98568019,0,80,0.027173913,6.4033913432,48.0000048,400.95556314,30,14.148644809,0,0,0,4.3255658582,68.079823758,1.196888091,0,18.809387999,50.983141379,0,8,?
217.95008469,0,?,0,234.84486874,0,0,0.0108695652,0,100.00001,406.03496853,30,23.342755311,0,0,1,11.7763891,306.68937095,16.446650473,0,72.955939843,53.029544316,138.4083045,2,?
23.690226597,0,?,0,178.5202864,0,0,0.0217391304,?,280.000028,327.93911063,0,6.9990636557,?,0,2,21.152936948,566.19830147,?,0,25.932469845,54.692038057,56.275904027,0,?
479.72708859,0,?,0,242.48210024,0,266.66666667,0.0163043478,?,480.000048,475.87679267,0,112.06027724,0,1,2,0.7399144696,619.18962889,9.8144823459,1,98.777111535,51.071051021,0,6,?
23.690226597,0,?,0,209.06921241,0,?,0.0217391304,30.321285141,180.000018,332.06612751,0,?,0,0,0,20.562237153,1.5517709586,?,0,25.209031845,54.561842764,?,9,?
1031.3777051,2,?,0,143.19809069,0,0,0.0260869565,31.161683772,380.000038,317.14537417,0,2.5838837152,0,6,1,22.934124023,117.70347803,28.916816278,0,178.02139707,56.217659823,53.233963269,14,?
5.2118498513,?,?,0,35.322195704,0,0,0.1304347826,?,208.0000208,?,0,0,?,0,1,?,6.966461112,?,0,?,?,0,21,?
?,?,?,0,?,0,?,?,?,344.0000344,?,0,?,?,?,?,?,0,?,?,?,?,?,10,?
479.25328406,0,?,0,233.8902148,0,0,0.0117753623,?,408.0000408,328.5740363,0,138.94019375,0,1,2,21.160652355,18.357120276,46.013697719,1,431.78118783,54.903188116,24.335526066,12,?
120.82015564,0,?,0,151.78997613,0,0,0.0193236715,?,280.000028,317.14537417,0,44.289773778,0,1,0,20.899641782,22.451154295,?,1,121.14804046,55.149390753,129.28248222,15,?
11.845113299,0,?,0,297.85202864,0,9013.3333333,0.0108695652,?,192.0000192,10743.894793,30,120.81537837,?,0,4,0.6212122493,8.2541008437,0,?,53.200517536,50.166670124,0,10,?
?,?,?,0,169.92840095,0,0,0.0144927536,?,80.000008,?,0,0,?,0,0,?,41.897815882,?,0,?,?,0,2,?
?,?,?,1,38.186157518,0,?,?,?,160.000016,?,0,?,?,?,?,?,0,?,?,?,?,?,11,?
328.63082335,0,?,0,74.46300716,0,0,0.0135869565,?,160.000016,317.14537417,0,34.154928915,?,1,3,22.58424799,445.22619951,31.677638141,0,346.2485566,55.145217827,0,0,?
32.550371344,0,?,0,261.575179,0,0,0.0289855072,2.2172021419,28.0000028,535.24234319,30,0,0,0,1,?,65.141363858,1.7063905534,0,2.9494010768,50.500751127,0,7,?
123.1891783,0,?,0,212.88782816,0,133.33333333,0.0190217391,?,400.00004,387.93958682,1,43.148349419,0,0,1,12.565070694,244.12328655,18.625858482,0,60.880090152,52.799198798,0,1,?
1663.0539071,0,2640.9061672,0,353.22195704,0,9360,0.0054347826,?,750.000075,4210.5096072,30,776.13093517,?,0,11,1.8190211538,1450.9388627,?,0,215.02803322,50.528356638,0,0,?
142.14135958,0,?,0,252.98329356,1,0,0.0217391304,0,203.52002035,634.60821118,30,40.551922579,0,0,0,3.7651583602,115.55741181,?,0,27.82453846,50.859622767,0,2,?
11.845113299,0,?,0,181.38424821,1,0,0.0144927536,?,188.0000188,?,0,18.5387385,?,0,3,?,39.61968405,?,?,2.6711556922,50.98647972,0,2,?
547.24423439,0,2374.141075,0,216.70644391,0,266.66666667,0.0163043478,7.9205711736,240.000024,412.38422527,0,38.231444485,0,2,1,?,373.97680102,22.737682027,0,155.87306446,54.341512268,0,6,?
82.91579309,0,?,0,184.24821002,0,0,0.0217391304,?,140.000014,343.1773268,0,8.6923855079,?,0,0,20.213875735,43.680701665,3.7502493517,0,39.789089998,54.485060925,42.587170615,11,?
59.225566493,0,?,0,227.20763723,1,533.33333333,0.018115942,?,612.0000612,542.86145128,0,14.46222293,0,0,1,2.4209376723,167.49221432,0,0,14.134865538,50.563345018,0,9,?
90.022861069,0,?,0,155.60859189,0,80,0.0152173913,31.570727354,60.000006,318.41522552,0,16.005027284,0,0,0,20.667313559,4.7213456826,?,1,81.080705074,55.003934473,25.856496445,11,?
52.544922592,0,?,1,86.873508353,0,0,0.027173913,?,164.0000164,317.14537417,0,4.7789305606,?,0,1,23.379420792,585.47988104,?,0,17.195564769,55.182774161,164.26480094,4,?
14.214135958,?,?,1,58.233890215,1,0,0.1086956522,?,18.0000018,?,0,0,?,1,1,?,0.1320656135,?,0,?,?,0,6,?
17.909811307,0,?,0,?,0,0,0.0217391304,42.168674699,37.440003744,317.14537417,0,0,0,0,0,28.604842057,0,?,0,21.035351076,56.334501753,0,14,?
?,?,?,?,?,0,?,?,?,57.60000576,?,2,?,?,?,?,?,0,?,?,?,?,?,7,?
42.642407875,0,?,0,97.374701671,0,0,0.0217391304,11.416034508,72.0000072,?,0,0,?,0,?,?,23.837843236,16.330873063,?,17.084266615,51.733155288,0,?,?
85.284815749,0,?,0,197.61336516,0,0,0.0163043478,10.486390004,120.000012,317.14537417,30,8.2659192637,0,0,0,20.097755263,6.9994775154,46.918013166,0,105.06545723,55.032548823,33.46134834,11,?
?,?,?,1,?,1,?,?,?,16.80000168,?,0,?,?,?,?,?,0,?,?,?,?,?,5,?
310.34196842,0,?,0,283.53221957,0,0,0.0217391304,?,228.0000228,542.86145128,30,0,0,0,0,?,214.96980237,0,0,2.1703139999,50.285428142,0,4,?
?,?,?,0,?,0,?,?,?,20.000002,?,30,?,?,?,?,?,0,?,?,?,?,?,?,?
?,?,?,0,?,0,?,?,?,19.20000192,?,0,?,?,?,?,?,0,?,?,?,?,?,0,?
1193.1819528,0,?,0,105.01193317,0,0,0.0158102767,0,320.000032,317.14537417,0,70.241499054,2,4,1,20.125446446,422.6429796,?,0,499.67306167,55.87130696,73.006578197,16,?
423.58125155,0,2662.3932413,0,154.65393795,0,0,0.0217391304,?,240.000024,?,0,17.748521636,2,2,1,?,485.96844127,0,0,0,50.025037556,0,26,?
?,?,?,?,?,0,0,?,?,119.996012,?,?,0,?,?,?,?,?,?,?,?,?,0,?,?
141.14637007,2,?,0,88.782816229,0,0,0.009057971,38.345690454,100.00001,317.14537417,0,0.6898718657,1,0,0,25.597249693,0,53.894160896,0,165.77860015,56.184276415,746.79645614,12,?
?,?,?,0,64.91646778,0,0,0.0217391304,?,200.00002,?,0,3.5246180775,?,0,0,?,0,?,0,?,?,0,38,?
?,?,?,?,?,0,?,?,?,260.000026,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,0,58.233890215,0,?,?,?,216.0000216,?,0,?,?,0,2,?,0,?,0,?,?,?,2,?
?,0,?,0,89.737470167,0,?,0.0434782609,0,48.0000048,475.87679267,0,?,0,?,0,?,16.508201687,?,?,0,50.025037556,?,1,?
955.14255594,?,?,0,182.33890215,0,53.333333333,0,?,252.0000252,?,0,29.739748974,?,1,5,7.9757876698,1811.0487743,?,0,25.876820768,?,0,0,?
146.26345901,3,?,0,140.33412888,0,166.66666667,0.0279503106,18.072289157,156.0000156,317.14537417,0,73.828832756,0,1,2,24.110209588,40.544143344,20.905645322,1,143.57461846,55.616758471,301.15213506,25,?
?,?,?,1,125.05966587,0,0,0.031884058,?,148.0000148,?,0,0,?,?,?,?,0,?,?,?,?,0,10,?
71.070679791,0,?,0,266.34844869,0,0,0.0217391304,?,560.000056,2856.8480702,30,7.2624692772,0,0,1,?,37.440601427,11.681627768,?,20.367562153,51.246870305,0,0,?
31.128957748,?,?,0,146.06205251,0,0,0.1413043478,?,123.0000123,?,0,0,?,0,0,?,19.116497554,?,0,?,?,0,21,?
530.47155396,0,?,0,174.70167064,0,0,0.0076726343,18.607764391,200.00002,324.76448226,0,85.983120717,0,1,2,12.28335233,89.045239901,26.618791143,0,531.22608829,55.032548823,282.90049051,15,?
?,?,?,?,?,1,?,?,?,60.000006,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
14.214135958,0,?,0,95.465393795,0,0,0.0760869565,22.392600706,201.60002016,380.0030159,0,0,0,0,0,16.450057809,6.5372478682,50.939557151,0,39.010002922,55.353029544,0,23,?
2715.8001966,1,?,0,235.79952267,0,0,0.0009881423,?,360.000036,346.35195517,30,375.75439056,?,2,8,19.497655593,730.78507229,?,2,4878.253732,55.181772659,746.79645614,1,?
?,0,?,?,254.89260143,0,?,0.0108695652,25.658188309,304.0000304,339.36777276,30,?,0,?,2,1.167520351,2.3111482362,?,?,29.99485246,53.864129528,?,5,?
241.68769174,0,?,0,164.20047733,0,0,0.0434782609,?,312.0000312,356.51076596,0,23.091892814,0,4,1,16.441319646,88.549993851,?,0,52.42143046,54.411617426,0,4,?
?,?,?,0,165.15513126,0,0,0,?,312.0000312,?,30,0,?,?,0,?,327.7208199,?,?,?,?,0,7,?
?,?,?,?,?,0,?,?,?,48.0000048,?,?,?,?,?,?,?,?,?,?,?,?,?,35,?
130.29624628,0,?,0,240.57279236,0,0,0.0217391304,23.761713521,96.0000096,745.08527845,30,13.910325438,0,0,0,11.561294119,49.293490238,33.991621783,0,97.77542815,53.580370556,65.401726301,0,?
47.380453194,0,2394.867565,0,195.70405728,0,133.33333333,0.0217391304,?,200.00002,331.74866467,1,10.122301739,0,0,3,17.472422839,26.215024279,15.739078396,0,23.205665076,54.414955767,68.44366706,3,?
1311.3014226,1,?,0,188.06682578,0,0,0.0186335404,?,400.00004,317.14537417,0,69.325850941,0,1,2,19.017329996,787.6063025,48.916295892,0,342.35312122,55.192789184,226.62458649,4,?
