@relation Crime2TrainData-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S100

@attribute mvar_1 numeric
@attribute mvar_2 numeric
@attribute mvar_3 numeric
@attribute mvar_5 numeric
@attribute mvar_12 numeric
@attribute mvar_14 {0,1}
@attribute mvar_15 numeric
@attribute mvar_17 numeric
@attribute mvar_18 numeric
@attribute mvar_19 numeric
@attribute mvar_20 numeric
@attribute mvar_21 numeric
@attribute mvar_24 numeric
@attribute mvar_25 numeric
@attribute mvar_26 numeric
@attribute mvar_27 numeric
@attribute mvar_28 numeric
@attribute mvar_29 numeric
@attribute mvar_30 numeric
@attribute mvar_32 numeric
@attribute mvar_34 numeric
@attribute mvar_36 numeric
@attribute mvar_37 numeric
@attribute mvar_38 numeric
@attribute mvar_39 numeric
@attribute mvar_40 numeric
@attribute output {0,1,2}

@data
?,?,?,?,?,1,?,?,?,?,124.800013,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,0,?,0,?,?,?,?,20.000002,?,?,0,?,?,?,?,?,0,?,?,?,?,?,3,0
?,?,?,0,108.830549,0,0,0,?,?,440.000044,?,?,0,11.865796,0,1,4,?,0,?,0,?,?,0,9,0
132.523128,0,?,0,42.004773,0,?,?,0.043478,?,341.824034,0,317.145374,0,?,0,2,0,30.876764,16.970431,?,0,37.841372,56.835253,?,41,0
?,?,?,?,?,0,?,?,?,?,120.000012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,0
?,?,?,0,100.238664,0,0,0,0.043478,?,140.000014,0,?,0,0,?,0,1,?,486.925917,?,0,?,?,0,20,0
?,?,?,0,164.200477,0,0,0,0.012077,?,72.000007,0,?,0,0,?,?,2,?,0,?,?,0,?,0,10,0
175.307677,0,?,0,314.081146,0,1,853.333333,0,?,80.000008,0,398.41586,30,283.085784,?,0,3,8.783021,86.535993,?,1,177.131012,54.128693,638.807559,8,1
1568.293001,0,2605.195347,0,359.904535,0,0,0,0.01087,?,353.284035,0,3174.310907,30,230.617893,0,1,3,0.328182,1254.260148,?,0,44.129718,50.102084,0,0,1
312.710991,0,?,0,274.940334,0,0,0,0.021739,?,300.00003,0,570.798181,30,74.01698,0,0,1,10.013052,0,?,0,435.28708,53.584911,247.918172,18,0
?,?,?,0,2.863962,0,0,0,0.050725,?,4.8,0,?,0,3.650049,0,0,0,?,3.730854,?,0,?,?,16.730674,7,0
2032.479301,0,2683.047924,0,330.310263,0,0,0,0.005435,?,620.000062,0,1088.262605,30,356.262375,?,1,3,18.452845,1606.611205,?,0,588.266392,54.096915,2590.212556,0,1
42.642408,0,?,0,152.74463,0,0,0,0.021739,28.303691,82.580008,0,333.018516,0,3.160867,0,0,0,18.709358,5.216592,?,0,41.291615,54.259961,41.0662,18,0
?,?,?,0,?,0,?,?,?,?,128.000013,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
230.932329,0,?,0,222.434368,0,0,0,0.01087,28.94913,240.000024,0,320.637465,30,63.292608,0,0,1,10.082122,54.609131,45.960503,0,245.96892,54.832248,276.816609,1,1
132.80741,0,?,0,127.923628,0,0,42.666667,0.009058,?,95.07601,0,?,0,6.572597,?,2,1,?,19.908891,68.222621,0,12.68799,57.160741,0,2,0
42.642408,0,?,0,125.059666,0,0,0,0.021739,?,200.00002,0,334.60583,0,24.020084,0,0,1,18.532653,3.994985,?,0,15.526092,54.114505,179.474505,2,0
?,?,?,2,155.608592,0,0,0,0.021739,?,6.000001,0,?,0,0,?,?,?,?,0,?,?,?,?,0,0,0
?,?,?,0,?,0,?,?,?,?,220.000022,?,?,0,?,?,?,?,?,0,?,?,?,?,?,11,0
?,?,?,0,101.193317,0,0,0,0.043478,?,128.000013,0,?,0,0,?,0,?,?,0,?,?,?,?,0,27,0
?,?,?,3,61.097852,0,?,?,?,?,6.200001,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
?,?,?,2,42.959427,0,0,0,?,?,5.200001,?,?,0,0,?,0,1,?,0,?,0,?,?,0,1,0
1761.65263,0,?,0,276.849642,0,0,1333.333333,0.003106,?,500.00005,0,475.876793,30,279.009269,?,3,2,3.257459,637.645798,?,1,102.561249,51.548322,0,2,1
0,?,?,0,111.694511,0,0,0,0,?,96.00001,0,?,0,0,?,0,4,?,0,?,?,?,?,0,4,0
71.497104,0,?,0,240.572792,0,0,0,0,?,520.000052,0,317.145374,30,32.198201,?,0,10,16.182559,0,?,0,1086.047385,55.062594,285.942431,0,1
47.380453,0,?,0,202.386635,1,0,0,0.021739,16.700134,120.000012,0,317.462837,30,2.320478,0,0,0,22.652406,16.541218,?,0,27.768889,55.022534,94.300164,2,0
23.690227,0,?,0,318.854415,1,0,133.333333,0.021739,?,94.332009,0,452.702006,30,4.904362,0,0,0,3.295628,14.098004,?,0,4.062383,50.756134,0,0,1
?,?,?,0,146.062053,0,0,0,0.028986,?,340.000034,0,?,0,2.220133,0,0,1,?,429.510392,?,0,?,?,0,14,0
23.690227,0,?,0,243.436754,0,0,0,0.021739,?,140.000014,0,371.114057,30,14.888689,0,0,0,14.973308,5.612789,?,0,18.364195,53.329995,167.306742,2,1
35.53534,0,?,0,203.341289,0,0,133.333333,0.012077,2.008032,68.000007,0,466.352908,0,11.677649,0,0,0,?,39.091422,31.023339,0,10.684623,53.269905,0,1,0
1624.67574,0,?,0,204.295943,0,1,0,0.008996,14.307229,340.000034,0,339.367773,1,96.970898,0,4,1,20.488762,91.785601,24.410457,1,510.302035,54.782173,85.174341,11,0
1295.428971,0,?,8,86.873508,0,0,0,0.13587,?,136.000014,0,317.145374,0,18.350592,?,1,2,29.286419,1126.45365,?,0,43.183684,58.220664,1146.811666,15,0
49.228291,0,?,0,169.928401,0,0,0,0.013043,?,160.000016,0,317.145374,0,8.730015,0,0,1,23.152229,183.703268,?,0,56.762058,55.311539,3.041941,12,0
443.954846,0,?,0,237.708831,0,1,133.333333,0.017663,8.831522,253.600025,0,317.145374,1,51.966166,0,2,1,12.882741,336.635249,9.775368,1,216.641857,55.032549,0,10,1
30.797295,0,?,0,165.155131,0,0,26.666667,0.050725,?,5.000001,0,?,0,6.233933,?,0,1,?,27.073451,5.745063,0,1.335578,50.625939,0,0,0
118.451133,?,?,0,107.875895,0,?,?,?,?,114.432011,?,?,0,?,?,0,1,?,0,?,0,?,?,?,2,0
5525.603212,0,2444.228387,0,369.451074,0,0,1546.666667,0.005017,2.474182,320.000032,0,793.33963,30,134.838592,0,5,3,1.024901,2479.432844,1.660006,2,69.95089,50.395236,254.002053,1,1
?,?,?,0,?,0,?,?,?,?,11.440001,?,?,0,?,?,?,?,?,0,?,?,?,?,?,23,0
605.522192,0,?,0,226.252983,0,1,186.666667,0.019451,4.729061,160.000016,0,410.479448,0,120.087877,0,3,0,8.670556,355.619681,9.400589,1,134.058626,52.936548,177.953534,13,1
?,?,?,?,?,1,?,?,?,?,480.000048,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
?,?,?,0,?,0,?,?,?,?,256.000026,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
1070.798242,0,?,0,276.849642,0,0,400,0.012681,0,320.000032,0,475.876793,1,12.668556,0,2,0,14.191767,949.551761,0,2,87.035156,53.157737,0,3,1
?,?,?,?,?,1,?,?,?,?,64.000006,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,0,?,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,33,0
?,?,?,0,?,1,?,?,?,?,80.000008,?,?,1,?,?,?,?,?,0,?,?,?,?,?,7,0
?,?,?,?,?,0,?,?,?,?,356.000036,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
116.08211,?,?,0,81.145585,0,0,0,0.021739,?,88.000009,0,?,0,0,?,0,2,?,0,?,0,?,?,0,5,0
320.102342,0,?,0,151.789976,0,0,0,0.014493,?,200.00002,0,317.145374,0,86.397044,0,0,1,22.697844,26.413123,?,0,236.842471,55.032549,363.511921,23,0
364.82949,0,?,0,281.622912,0,0,666.666667,0.003953,4.005355,320.000032,0,493.654712,30,14.41205,0,0,1,6.73759,282.356282,5.729743,0,144.242407,53.872475,89.737252,3,1
?,?,?,0,191.885442,0,0,0,0.021739,?,120.000012,0,?,0,0,?,?,?,?,0,?,?,?,?,0,17,0
?,?,?,?,?,0,?,?,?,?,54.496005,?,?,?,?,?,?,?,?,?,?,?,?,?,?,18,0
299.681367,0,?,0,170.883055,0,1,166.666667,0.025362,?,340.000034,0,356.828229,0,58.626565,0,1,1,18.681529,37.17647,?,1,255.930105,54.693707,281.37952,0,1
1844.521043,0,2608.370848,0,278.75895,0,2,0,0.003106,2.361297,275.000028,0,541.909063,0,110.141179,0,4,4,7.601948,1299.525637,3.377884,2,441.798022,52.51544,0,6,0
46.811888,0,?,0,146.062053,0,?,?,0.028986,0,6.000001,0,?,0,?,?,0,?,?,17.99394,29.642928,?,41.347264,55.766984,?,1,0
?,?,?,?,?,1,?,?,?,?,5.000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,?,?,0,?,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,0
653.850254,?,?,0,153.699284,0,?,?,?,?,140.000014,?,?,0,?,?,0,4,?,0,?,0,0,?,?,?,0
?,?,?,0,?,0,?,?,?,?,200.00002,?,?,0,?,?,0,1,?,0,?,0,?,?,?,0,0
253.485425,0,2542.243651,0,157.5179,0,0,266.666667,0.013043,20.582329,220.000022,0,317.145374,0,0,?,2,4,22.835842,689.547585,29.443447,0,1518.496362,55.062965,0,20,0
?,?,?,0,?,0,?,?,?,?,80.000008,?,?,0,?,?,?,?,?,0,?,?,?,?,?,11,0
?,?,?,0,160.381862,1,0,0,0.021739,?,192.000019,0,?,30,0,?,?,?,?,6.735346,?,?,?,?,0,21,0
450.114305,0,?,0,313.126492,0,0,0,0.002717,?,120.000012,0,1825.09385,30,115.020455,?,0,2,8.309003,469.757387,?,0,153.034962,51.861125,1225.902126,1,1
?,?,?,2,89.73747,0,?,?,0.097826,?,40.000004,0,?,0,?,?,?,?,?,0,?,?,?,?,?,20,0
?,?,?,0,90.692124,0,0,0,0.01087,?,300.00003,0,?,0,6.246476,0,0,2,?,0,?,0,?,?,0,0,0
142.14136,?,?,0,?,0,0,0,?,?,144.000014,?,?,0,0,?,0,1,?,0,?,0,?,?,0,18,0
?,?,?,1,?,0,?,?,?,?,144.000014,?,?,0,?,?,0,0,?,0,?,0,?,?,?,?,0
?,?,?,0,?,0,?,?,?,?,120.000012,?,?,0,?,?,0,1,?,0,?,0,?,?,?,0,0
?,?,?,?,?,0,?,?,?,?,88.000009,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,0
533.030098,0,?,0,232.935561,0,0,613.333333,0.013587,8.199465,176.000018,0,541.909063,30,37.842608,0,0,2,14.354841,117.802527,4.390287,0,214.137648,53.555333,33.461348,0,1
?,?,?,2,37.231504,0,?,?,?,?,120.000012,?,?,0,?,?,0,0,?,0,?,0,?,?,?,1,0
?,?,?,0,109.785203,0,0,0,0.043478,?,12.000001,0,?,0,0,?,?,?,?,15.352628,?,?,?,?,0,2,0
?,?,?,0,?,0,?,?,?,?,120.000012,?,?,0,?,?,?,?,?,0,?,?,?,?,?,6,0
258.22347,0,?,0,190.930788,0,0,0,0.014493,30.694205,355.000036,0,409.209597,0,0,0,1,1,20.815394,12.876397,?,0,178.633537,54.617641,0,0,0
?,?,?,?,?,0,?,?,?,?,7.200001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,0
?,?,?,0,197.613365,0,0,0,0.021739,?,10.400001,0,?,30,0,?,?,?,?,0,?,?,?,?,0,11,0
722.267629,0,2495.445205,0,178.520286,0,0,0,0.016304,8.673583,260.000026,0,545.083691,0,35.258724,0,1,0,16.172883,407.224319,12.40774,0,170.842666,53.594392,171.869653,1,0
?,?,?,0,137.470167,0,0,0,?,?,200.00002,?,?,0,0,?,?,?,?,0,?,?,?,?,0,13,0
57.567251,0,?,0,177.565633,0,0,0,0.015123,31.97405,200.00002,2,328.891499,0,0,0,0,0,21.016622,201.928323,46.618791,0,69.116154,55.112669,0,36,0
?,?,?,2,98.329356,0,?,?,?,?,144.000014,?,?,0,?,?,?,?,?,0,?,?,?,?,?,15,0
?,?,?,0,117.422434,0,?,?,0.130435,?,144.000014,0,?,0,?,?,?,?,?,3.829903,?,?,?,?,?,17,0
?,?,?,1,46.778043,0,0,0,0.032609,?,160.000016,0,?,0,0,?,?,1,?,104.4639,?,?,?,?,0,6,0
284.519621,0,?,1,39.140811,0,0,0,0.015528,?,72.000007,0,?,0,6.296649,0,1,1,?,91.455437,?,0,14.079216,54.248039,0,26,0
61.594589,0,?,0,167.064439,1,0,0,0.012422,33.467202,300.00003,0,317.145374,0,11.313899,0,0,1,17.275523,855.752159,26.032316,0,136.173291,55.032549,0,4,0
407.282376,0,2384.994047,0,108.830549,0,0,0,0.01087,?,256.000026,0,?,0,2.232676,0,2,4,?,30.47414,?,0,0,?,0,6,0
?,?,?,0,?,0,?,?,?,?,180.000018,?,?,0,?,?,?,?,?,0,?,?,?,?,?,3,0
14.214136,0,?,0,173.747017,0,0,0,0.021739,?,76.800008,0,326.351796,0,10.736915,0,0,0,20.501653,58.93428,?,0,15.0809,54.548489,66.922697,1,0
?,?,?,?,?,0,?,?,?,?,340.000034,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
1160.821103,?,2334.196514,0,237.708831,0,1,0,0,?,240.000024,0,0,0,92.831667,?,2,2,14.342948,857.336946,?,0,608.689603,0,45.629111,2,0
47.380453,0,?,0,136.515513,0,0,0,0.028986,36.590808,76.000008,0,317.145374,0,2.345564,0,0,0,18.517507,16.904399,0,0,45.409647,55.499917,48.671052,5,0
82.915793,0,?,0,255.847255,0,0,120,0.014822,2.954346,140.000014,0,339.367773,0,41.204165,0,0,0,19.163743,190.075434,5.691868,0,44.964454,54.253603,0,10,0
?,?,?,0,104.057279,0,0,0,0.108696,?,80.000008,0,?,0,0,?,0,0,?,70.58907,?,0,?,?,0,1,0
23.690227,0,?,0,232.935561,0,0,0,0.021739,0,5.600001,0,?,30,0,?,0,?,?,16.508202,0,?,0,50.025038,0,1,0
111.344065,?,?,1,?,0,?,?,?,?,160.000016,?,?,0,?,?,0,1,?,0,?,0,?,?,?,0,0
?,?,?,2,130.78759,0,0,0,0.043478,?,4.396,0,?,0,0,?,?,?,?,0,?,?,?,?,0,5,0
144.510382,0,?,1,?,0,0,0,0.108696,?,180.000018,0,?,0,0,?,0,3,?,0,?,0,0,?,0,2,0
?,?,?,1,55.369928,0,0,0,?,?,140.000014,?,?,0,0,?,0,0,?,0,?,?,?,?,0,1,0
?,?,?,1,92.601432,0,?,?,0.086957,?,160.000016,0,?,0,?,?,?,?,?,0,?,?,?,?,?,13,0
?,?,?,?,?,0,?,?,?,?,24.648002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0
?,0,?,?,269.212411,0,0,266.666667,0.021739,?,120.000012,0,480.638735,30,13.057393,0,?,0,5.707028,0,?,?,24.596892,51.607757,0,3,1
?,?,?,?,?,0,?,?,?,?,280.000028,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
312.663611,0,?,0,208.114559,0,0,0,0.01087,?,252.000025,0,412.384225,0,17.096279,0,1,2,7.975788,84.588025,?,0,39.17695,51.787682,0,11,1
?,?,?,0,133.651551,0,0,0,0.048309,?,24.000002,0,?,0,0,?,?,?,?,0,?,?,?,?,0,1,0
?,?,?,?,?,0,?,?,?,?,360.000036,?,?,?,?,?,?,?,?,?,?,?,?,?,?,34,0
127.927224,0,?,0,183.293556,0,0,80,0.012846,4.908523,193.024019,0,345.082104,0,40.50175,0,1,0,15.976741,40.775258,12.766806,0,64.831175,54.151227,173.390623,9,0
52.829205,0,?,1,132.696897,0,0,1333.333333,0.02795,?,340.000034,0,317.145374,0,114.744506,1,0,2,20.384614,4.193083,?,0,57.151602,55.182774,0,0,0
47.380453,?,?,0,?,0,?,?,?,?,240.000024,?,?,30,?,?,0,2,?,0,?,0,?,?,?,8,0
?,?,?,0,?,0,?,?,?,?,88.000009,?,?,1,?,?,0,?,?,0,?,?,?,?,?,15,0
142.14136,0,?,0,114.558473,0,0,0,0.008152,?,116.480012,0,317.145374,0,154.606557,?,0,2,22.633558,498.580707,46.886096,?,1889.286162,55.077132,742.233545,4,0
1167.122704,0,2613.969047,0,265.393795,0,0,0,0.015528,22.121821,18.000002,0,344.447178,0,42.358133,0,3,4,4.681899,1050.747037,?,0,65.665911,53.597062,0,3,0
?,?,?,0,137.470167,0,0,0,0.054348,?,260.000026,0,?,0,0,?,0,0,?,125.231218,?,?,?,?,0,22,0
31.887045,0,?,0,181.384248,0,0,40,0.021739,23.259705,108.000011,0,333.970905,0,12.919419,0,0,0,20.289606,5.777871,33.273489,0,49.972871,55.800367,68.443667,5,0
35.53534,0,?,0,244.391408,0,0,133.333333,0.021739,0,80.000008,0,382.542719,30,12.217004,0,0,0,13.337524,15.05548,0,0,16.360829,52.969454,0,11,1
23.690227,0,?,0,157.5179,1,0,0,0.021739,?,160.000016,0,340.955087,0,1.191597,0,0,0,19.289961,2.47623,?,0,23.650858,54.281422,30.419408,3,0
71.07068,?,?,0,154.653938,0,0,0,0.065217,?,7.200001,0,?,0,0,0,0,0,?,16.508202,?,0,?,?,0,1,0
450.114305,0,?,0,194.749403,0,0,106.666667,0.031056,23.18799,128.000013,0,369.209279,0,22.539995,0,1,1,15.766925,226.789675,21.204867,1,317.199739,54.50676,13.688733,15,0
163.1309,0,?,0,55.369928,0,0,0,0.003106,?,12.000001,0,?,0,23.317669,?,1,2,29.070446,125.528366,?,0,144.298057,50.025038,120.15666,0,0
?,?,?,0,112.649165,0,?,?,0.086957,?,64.000006,0,?,0,?,?,?,?,?,27.007418,?,?,?,?,?,11,0
71.07068,0,?,0,191.885442,0,0,133.333333,0.021739,31.793842,28.000003,0,317.145374,30,27.870823,0,0,0,21.940537,37.6387,?,0,80.691162,55.032549,322.44572,6,0
?,?,?,?,?,0,?,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
416.947988,?,?,0,204.295943,0,0,0,?,?,12500.00125,?,?,0,4.540611,?,0,8,?,21.724793,?,0,2.337261,?,25.856496,?,1
1121.447947,0,?,0,192.840096,0,0,80,0.007246,?,1008.000101,0,352.701212,0,10.159931,0,2,3,14.216001,336.07397,?,0,10.462026,53.163078,0,5,0
14.214136,0,?,0,280.668258,0,0,0,0.021739,?,100.00001,0,?,30,0,?,0,?,?,9.904921,0,?,0,50.025038,0,0,0
23.690227,0,?,0,243.436754,1,0,200,0.014493,4.819277,100.00001,0,392.384067,30,19.26624,0,0,1,10.611218,30.639222,?,0,32.55471,53.450175,0,16,0
1220.283572,0,?,0,108.830549,0,0,0,0.021739,?,300.00003,0,?,0,54.675481,?,1,3,16.210244,720.880151,61.440255,0,473.740592,56.451344,133.845393,0,0
33.166317,0,?,0,104.057279,1,0,0,0.043478,?,20.000002,0,?,0,2.0069,?,0,?,?,16.508202,0,?,0,50.025038,0,4,0
85.284816,0,?,0,80.190931,0,0,0,0.036232,?,100.00001,0,327.304185,0,18.689256,0,0,0,20.62787,5.41469,?,0,91.04189,54.712068,45.629111,19,0
?,?,?,3,?,0,?,?,?,?,720.000072,?,?,0,?,?,?,?,?,0,?,?,?,?,?,2,0
37.904363,?,?,0,?,0,?,?,?,?,260.000026,?,?,0,?,?,0,2,?,0,?,0,?,?,?,7,0
?,0,?,0,126.01432,0,0,0,0.038043,30.343597,80.000008,0,326.034334,0,0,0,?,0,20.577383,17.432661,?,?,15.136549,54.565181,0,37,0
583.016477,0,?,0,217.661098,0,1,161.333333,0.003623,?,300.00003,0,346.986881,0,146.767104,?,1,3,18.808241,782.818924,47.476561,0,583.814466,54.99082,200.76809,3,1
?,?,?,?,?,0,?,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
215.581062,0,2480.20636,0,189.02148,0,1,53.333333,0.02657,?,332.000033,0,344.447178,1,121.34219,0,0,0,19.268323,193.542157,31.749031,1,170.675719,54.745452,255.523024,11,1
?,?,?,0,47.732697,0,?,?,?,?,48.000005,?,?,0,?,?,?,0,?,0,?,?,?,?,?,1,0
?,?,?,0,41.050119,0,0,0,?,?,52.000005,?,?,0,0,?,0,1,?,0,?,0,?,?,0,30,0
23.690227,0,?,0,?,0,0,0,0.021739,32.329317,56.000006,0,322.542242,30,0,0,0,0,21.925391,0.561279,?,0,26.878504,54.862293,0,11,0
29.044218,0,?,0,100.238664,0,0,80,0.086957,?,240.000024,0,386.669736,0,12.279719,?,0,2,6.112811,7.230592,?,0,21.925736,51.377066,16.730674,0,0
871.800339,0,?,0,276.849642,0,0,0,0.017391,31.572832,232.000023,0,385.399884,30,11.364071,0,1,0,6.415734,559.462955,46.063093,0,304.567398,54.947421,2616.069052,0,1
715.444843,0,?,0,254.892601,1,1,0,0,?,192.000019,0,491.749935,0,53.245565,?,1,2,6.569911,356.874304,?,2,205.456392,51.922884,322.44572,18,1
72.492093,0,?,0,198.568019,0,0,0,0.024457,14.287921,17200.00172,0,326.669259,0,22.376935,0,1,0,17.144256,222.893739,10.787951,0,66.166752,54.531798,152.097038,27,0
91.017851,0,?,1,84.9642,0,0,0,0.032609,?,240.000024,0,333.335979,0,10.573854,1,1,4,16.725934,670.100923,?,0,28.714924,54.181272,76.048519,9,0
267.699561,?,?,0,161.336516,0,0,0,0,?,224.000022,0,?,1,0,?,0,2,?,144.776929,?,0,?,?,0,11,0
108.975042,0,?,0,171.837709,0,0,133.333333,0.043478,?,240.000024,0,393.971381,0,9.444973,0,1,0,4.371004,24.498171,?,0,3.227646,50.993156,0,8,0
?,?,?,?,?,0,?,?,?,?,6.000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,0
80.54677,0,?,0,208.114559,0,0,0,0,?,144.000014,0,412.384225,0,0,?,0,2,?,29.714763,?,0,0,50.025038,0,?,0
1594.826055,2,?,0,184.24821,0,0,0,0.024704,20.080321,140.000014,0,317.145374,30,67.695245,0,5,0,20.247488,399.927694,15.2964,1,930.452566,55.59248,1832.769307,10,0
?,?,?,0,?,0,?,?,?,?,60.000006,?,?,0,?,?,?,?,?,0,?,?,?,?,?,19,0
392.973479,0,?,0,157.5179,0,0,80,0.008152,?,240.000024,0,317.145374,0,46.259044,0,1,2,19.590441,139.098107,?,1,325.046258,55.252879,463.895966,3,0
11.845113,0,?,6,70.644391,0,0,133.333333,0.282609,?,80.000008,0,339.685236,0,29.815008,?,1,1,19.471714,241.845155,?,0,23.873454,54.321482,0,1,0
12.461059,0,?,0,131.742243,0,0,0,0.043478,?,142.000014,0,?,0,6.522425,?,0,?,?,0,50.365051,?,14.635707,55.292939,142.971216,16,0
44.679767,1,?,0,127.923628,0,0,0,0.021739,?,80.000008,0,317.145374,0,34.945146,0,0,1,23.944156,0.660328,?,0,51.364098,55.688078,85.174341,0,0
580.410552,0,?,5,74.463007,0,0,0,0.026087,?,200.00002,0,525.718458,0,7.538418,?,0,2,15.234579,351.855811,?,0,74.73671,53.387581,0,12,0
988.498395,1,?,0,156.563246,0,0,133.333333,0.009058,21.768556,408.000041,0,317.145374,0,199.837065,0,4,2,17.078623,542.228393,41.938959,1,324.155873,55.102654,704.209286,6,0
?,?,?,0,223.389022,0,0,0,0.021739,?,12.000001,0,?,30,0,?,?,?,?,0,?,?,?,?,0,?,0
38.378167,0,?,0,199.522673,0,0,133.333333,0.01087,?,200.00002,0,420.955722,0,29.476343,0,0,1,7.839472,105.223278,?,0,9.62729,51.757636,0,6,1
23.690227,0,?,6,92.601432,0,?,?,0.23913,?,80.000008,0,?,0,?,?,0,?,?,16.508202,?,?,0,50.025038,?,3,0
872.558426,0,2799.188796,0,144.152745,0,0,133.333333,0.007246,?,134.400013,0,?,0,19.328955,?,2,2,?,2689.978449,0,0,0,50.025038,53.233963,3,0
?,?,?,0,123.150358,0,0,0,0.01087,?,100.00001,0,?,0,12.455323,0,0,0,?,36.648208,?,0,?,?,107.988897,1,0
?,?,?,?,?,1,?,?,?,?,96.00001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,0
?,?,?,0,119.331742,1,?,?,0.043478,?,119.200012,0,?,0,?,?,?,?,?,0,?,?,?,?,?,1,0
?,?,?,?,?,0,?,?,?,?,312.000031,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1
?,?,?,0,?,0,?,?,?,?,4,?,?,0,?,?,?,?,?,0,?,?,?,?,?,8,0
52.971347,0,?,0,141.288783,0,0,0,0.021739,?,100.00001,0,?,0,0,?,1,1,?,172.972937,?,0,16.360829,?,0,?,0
862.324248,0,2538.515152,1,180.429594,0,0,0,0.012422,?,2400.00024,0,?,0,0,?,2,5,?,1062.864057,?,0,0,?,0,3,0
?,?,?,0,69.689737,0,?,?,?,?,6.400001,?,?,0,?,?,?,?,?,0,?,?,?,?,?,20,0
1568.293001,0,2879.917984,0,363.72315,0,0,0,0.013043,?,240.000024,0,1369.534679,30,138.438469,?,0,4,?,1728.177602,0,0,1.892069,50.035205,0,1,1
?,?,?,0,?,0,?,?,?,?,4.8,?,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
?,?,?,?,?,0,?,?,?,?,108.000011,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11,0
28.428272,0,?,0,?,0,0,0,0.021739,0,199.56002,0,412.384225,30,0,0,0,0,?,19.809842,?,0,0,50.025038,0,6,0
497.494759,0,?,0,158.472554,0,1,0,0,?,160.000016,0,382.542719,0,31.897166,?,1,3,18.565109,50.449064,?,1,382.420457,54.6358,139.929275,?,0
619.499426,0,?,0,273.031026,1,0,0,0.007246,?,440.000044,0,507.623076,30,69.626886,0,0,1,11.812035,1275.753826,0,1,339.125475,53.347094,593.178448,9,1
0,?,?,0,102.147971,0,0,0,0.032609,?,120.000012,0,?,0,0,?,0,1,?,83.16832,?,?,?,?,0,0,0
1036.400033,0,3130.152436,0,242.4821,0,0,2666.666667,0.021739,?,272.000027,0,526.353384,0,117.1277,0,1,2,3.34318,1012.216895,?,0,88.59333,50.776665,0,0,0
588.417848,1,?,0,180.429594,0,0,0,0.008152,?,22.000002,0,317.145374,0,23.192238,?,1,4,22.827668,495.444149,?,0,357.434021,55.082624,354.386098,3,0
?,?,?,1,?,0,?,?,?,?,160.000016,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
1279.272236,0,2604.60779,0,341.76611,0,0,2666.666667,0.003106,?,380.000038,0,2111.445329,30,308.008973,?,1,3,9.856939,1203.117739,?,0,241.962187,52.202303,0,1,1
?,?,?,0,64.916468,0,0,0,?,?,14.000001,?,?,0,0,?,0,1,?,0,?,0,?,?,0,1,0
?,0,?,?,?,1,?,?,0.021739,0,920.000092,0,3491.773744,30,?,0,?,0,?,330.164034,?,?,0,50.025038,?,3,1
90.022861,?,?,0,150.835322,0,0,0,0.021739,?,200.00002,0,?,0,0,?,0,1,?,34.304043,?,0,0,?,0,4,0
?,?,?,0,161.336516,0,0,0,0.086957,?,16.000002,0,?,0,0,?,?,?,?,18.522202,?,?,?,?,0,7,0
?,0,?,?,?,0,?,?,0.021739,31.793842,120.000012,0,321.907317,30,?,0,?,0,21.561883,0.495246,?,?,15.859987,54.782173,?,10,0
1212.79746,0,?,0,195.704057,0,1,320,0.018395,21.419009,240.000024,0,318.097763,0,102.000691,0,4,1,20.683406,643.819866,23.661025,1,521.320553,55.027456,104.946956,7,1
624.000569,0,2411.405426,0,226.252983,0,1,480,0.018634,17.135208,204.00002,0,362.225097,30,97.936719,?,1,2,20.90555,208.399538,18.288763,0,287.204886,54.637512,107.988897,?,1
