@RELATION Crime2LData

@ATTRIBUTE mvar_1 NUMERIC
@ATTRIBUTE mvar_2 NUMERIC
@ATTRIBUTE mvar_3 NUMERIC
@ATTRIBUTE mvar_5 NUMERIC
@ATTRIBUTE mvar_12 NUMERIC
@ATTRIBUTE mvar_14 {0,1}
@ATTRIBUTE mvar_15 NUMERIC
@ATTRIBUTE mvar_17 NUMERIC
@ATTRIBUTE mvar_18 NUMERIC
@ATTRIBUTE mvar_19 NUMERIC
@ATTRIBUTE mvar_20 NUMERIC
@ATTRIBUTE mvar_21 NUMERIC
@ATTRIBUTE mvar_24 NUMERIC
@ATTRIBUTE mvar_25 NUMERIC
@ATTRIBUTE mvar_26 NUMERIC
@ATTRIBUTE mvar_27 NUMERIC
@ATTRIBUTE mvar_28 NUMERIC
@ATTRIBUTE mvar_29 NUMERIC
@ATTRIBUTE mvar_30 NUMERIC
@ATTRIBUTE mvar_32 NUMERIC
@ATTRIBUTE mvar_34 NUMERIC
@ATTRIBUTE mvar_36 NUMERIC
@ATTRIBUTE mvar_37 NUMERIC
@ATTRIBUTE mvar_38 NUMERIC
@ATTRIBUTE mvar_39 NUMERIC
@ATTRIBUTE mvar_40 NUMERIC
@ATTRIBUTE output {0,1,2}


@DATA
?,?,?,?,?,1,?,?,?,?,40.000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
973.19450861,0,?,0,302.62529833,0,1,0,0.0025575448,?,440.000044,0,698.10077858,29,143.22994245,?,1,3,14.066930902,1114.3036139,0,1,329.16428999,50.07789462,34.982318719,2,?
1087.1444985,0,2498.9729248,0,277.80429594,0,0,0,0,?,800.00008,0,2983.833205,2,506.12763006,?,0,3,?,1270.6362839,?,0,0,50.025037556,0,?,?
106.60601969,0,?,0,260.62052506,0,0,0,0.0217391304,0,120.000012,0,793.33962968,30,0,0,0,0,?,206.28648828,0,0,0,50.025037556,0,5,?
2122.6443031,0,2718.782162,0,323.62768496,0,0,1680,0.0072463768,?,200.00002,0,1558.4250669,30,121.31710337,0,1,2,5.2834494694,1052.5629396,?,1,133.83602999,51.865099236,0,0,?
?,?,?,0,?,0,?,?,?,?,5.90000059,?,?,0,?,?,?,?,?,0,?,?,?,?,?,3,?
87.464316596,0,?,0,147.01670644,0,?,?,0.0434782609,27.264614012,164.0000164,0,?,0,?,?,0,2,?,4.5892800691,39.002593258,0,34.001585999,54.892338508,?,20,?
158.25071367,0,?,0,190.93078759,0,0,0,0.0158862876,6.7771084337,12.40000124,0,382.54271859,0,24.822844041,0,2,1,13.458693461,143.45627266,10.404168674,1,84.252702458,53.657152395,249.43914217,17,?
46.43284413,?,?,0,147.97136038,0,0,0,0.0108695652,?,208.0000208,0,?,0,0,?,0,9,?,99.511439771,?,?,?,?,0,0,?
26.059249257,0,?,0,114.55847255,0,0,0,0.027173913,?,80.000008,0,318.73268835,0,8.5544111348,0,0,1,22.31919039,0.1650820169,?,0,16.416477692,54.949090302,0,12,?
?,0,?,0,254.89260143,0,0,0,0,?,152.0000152,0,?,30,3.6500493258,?,?,?,?,0,?,?,0,50.025037556,0,8,?
?,?,?,?,?,1,?,?,?,?,100.00001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
33.166317236,0,?,0,132.69689737,0,0,0,0.0869565217,?,68.0000068,0,320.95492821,0,3.71276495,0,0,0,22.308371712,0.3961968405,?,0,38.286564922,54.946705773,28.898437203,3,?
82.536749464,0,?,0,158.4725537,0,0,0,0.0217391304,11.267291388,8.0000008,0,380.32047873,0,0,0,0,1,7.6274262521,6.5702642715,?,0,5.620556769,51.710899683,0,14,?
3458.8204636,0,2483.6915601,0,344.6300716,0,0,4000,0.0027173913,?,380.000038,0,1269.5338852,30,167.37545775,?,3,2,6.7549715962,2423.3379749,?,2,688.82427413,52.199298948,220.54070497,0,?
?,0,?,0,113.60381862,0,?,?,0.0217391304,27.543507363,208.0000208,0,?,0,?,?,?,?,?,0,39.401555955,?,45.799190306,54.146219329,?,21,?
?,?,?,0,?,0,?,?,?,?,60.000006,?,?,0,?,?,?,1,?,0,?,?,?,?,?,11,?
1123.153643,0,?,0,227.20763723,0,0,466.66666667,0.0118577075,0,396.0000396,0,475.87679267,30,235.77311745,0,3,1,5.1888963282,501.68424928,9.8994227911,2,237.06506768,53.237495813,0,13,?
?,?,?,0,159.42720764,0,0,0,0.0072463768,?,128.0000128,0,?,0,0,?,0,2,?,123.81151265,?,0,?,?,0,3,?
687.58513675,0,2363.9874375,0,206.2052506,0,0,170.66666667,0.0108695652,4.9085229808,160.000016,0,?,0,23.267496562,?,1,2,?,94.426913651,11.892367516,0,30.273097845,51.791127552,0,1,?
?,?,?,0,90.692124105,0,?,?,?,?,240.000024,?,?,0,?,?,?,10,?,0,?,?,?,?,?,1,?
61.594589152,0,?,0,168.01909308,0,0,0,0.027173913,19.355198572,80.000008,0,324.12955658,30,7.0492361551,0,0,0,18.139800012,10.598265483,?,0,71.175169382,54.812218327,13.688733412,16,?
?,?,?,1,39.140811456,1,?,?,?,?,180.000018,?,?,0,?,?,?,?,?,0,?,?,?,?,?,13,?
14.214135958,?,?,0,141.28878282,0,0,0,0.0048309179,?,56.0000056,0,?,0,0,?,0,1,?,0,?,0,?,?,0,10,?
?,?,?,?,?,0,?,?,?,?,128.0000128,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,0,?,?,?,?,152.0000152,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,0,78.281622912,0,0,0,0.0434782609,?,40.320004032,0,?,0,0.5017249932,0,0,0,?,0,?,0,?,?,57.796874406,23,?
188.66896462,0,2444.24517,0,248.21002387,0,0,0,0.0130434783,0,140.000014,0,405.08258002,0,18.262789754,0,1,1,19.551231734,547.8741976,0,0,95.883359535,54.339008513,127.76151184,17,?
222.68813001,0,?,0,182.33890215,0,0,80,0.0062111801,0,400.00004,0,369.20927944,0,74.656678994,0,1,2,19.834298296,62.467035185,?,0,502.39986644,54.642490051,0,3,?
98.78824491,0,?,1,172.79236277,0,0,173.33333333,0.0144927536,?,248.0000248,0,317.14537417,0,49.858921203,0,1,1,20.132770552,212.65865414,34.629962099,1,89.706311997,55.783675513,76.048518955,3,?
24.116650676,0,?,1,46.778042959,0,?,?,0.0163043478,?,248.0000248,0,?,0,?,0,1,1,?,522.64966542,?,0,27.82453846,51.923718912,?,2,?
830.24768132,0,?,0,304.53460621,0,0,0,0,?,440.000044,0,344.76464099,30,50.787112441,?,1,3,22.434301119,373.81171901,?,0,412.52660721,54.974461693,173.39062322,?,?
?,?,?,?,?,0,?,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,?
14.214135958,0,?,0,137.47016706,0,0,0,0,?,192.0000192,0,318.41522552,0,5.0925086814,?,0,1,22.394921133,0.1320656135,?,0,16.472126769,54.965782006,65.401726301,1,?
?,0,?,?,312.17183771,1,0,0,0.0108695652,8.9118378275,250.000025,0,411.7492996,30,0,0,?,1,6.8090456425,42.393061933,0,?,27.268047691,51.530521589,0,25,?
1281.6886394,0,?,0,193.7947494,0,0,1333.3333333,0.0244565217,6.647594946,492.0000492,0,345.08210383,30,349.21313842,0,2,0,9.3210203751,697.24040646,0,2,1143.03204,54.830245368,722.46093007,32,?
1448.4204541,0,2599.5807171,0,302.62529833,0,0,560,0.0072463768,?,200.00002,0,713.97392043,2,186.21523124,?,1,3,9.963719673,1528.1642302,?,0,585.98477998,52.225838758,1632.0012168,5,?
416.94798811,0,2514.6767878,0,270.16706444,0,0,0,0.0173913043,?,362.56803626,0,440.9558806,30,129.68336763,0,0,1,15.869960318,657.38960759,?,0,291.93505753,54.544316475,1490.5509715,2,?
418.84320624,0,2469.3215768,0,164.20047733,0,0,800,0,?,320.000032,0,?,0,14.386964181,?,0,1,?,532.88475047,?,0,259.43599661,54.240451586,28.898437203,5,?
?,?,?,0,137.47016706,0,0,0,0.0652173913,?,184.0000184,0,?,0,0,?,?,?,?,98.653013283,?,?,?,?,0,0,?
?,?,?,?,?,0,?,?,?,?,100.00001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
28.523032823,0,?,0,146.06205251,0,0,0,0.0304347826,33.690316823,160.000016,0,317.14537417,0,0,0,0,0,22.849305591,0,?,0,16.80602123,55.065932232,0,14,?
142.14135958,0,?,0,231.98090692,0,0,0,0.0186335404,18.988999476,6.0000006,0,388.5745125,30,11.150837975,0,0,0,8.4196863325,52.397032156,29.443447038,0,95.326868766,54.398264063,357.42803909,10,?
142.14135958,0,?,0,167.06443914,0,0,666.66666667,0.0217391304,?,112.0000112,0,324.76448226,0,7.2122967779,0,0,2,22.122290458,2.5092466565,?,0,162.71790092,54.984476715,0,29,?
?,?,?,0,?,0,?,?,?,?,100.00001,?,?,0,?,?,0,0,?,0,?,0,?,?,?,0,?
?,?,?,0,56.324582339,0,?,?,?,?,40.000004,?,?,0,?,?,0,0,?,0,?,?,?,?,?,0,?
404.913353,1,2464.7815545,0,177.56563246,0,1,146.66666667,0.0217391304,?,160.000016,0,317.14537417,0,36.487950134,0,2,2,23.606613021,103.80357221,23.903807547,0,91.26448615,55.353029544,111.03083767,8,?
737.57151487,0,?,0,215.75178998,0,0,0,0.0108695652,17.76550647,300.00003,0,952.07104818,0,0,?,1,3,?,511.02789143,17.761624087,0,35.448461999,52.683191454,0,24,?
?,?,?,0,92.601431981,0,0,0,0.1086956522,?,600.00006,0,?,0,0,?,?,?,?,9.9049210124,?,?,?,?,0,1,?
?,?,?,?,?,0,?,?,?,?,20.000002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,0,84.009546539,0,0,0,0.1086956522,?,120.000012,0,?,0,0,?,?,?,?,0,?,?,?,?,0,11,?
?,?,?,0,205.25059666,0,0,0,0.0217391304,?,56.0000056,0,?,30,0,?,?,?,?,0,?,?,?,?,0,15,?
123.1891783,0,?,0,247.25536993,0,0,133.33333333,0.0217391304,?,120.000012,0,438.41617791,30,30.329275842,0,0,0,13.501968172,44.506111749,10.5326152,0,69.672644305,53.757302621,483.66858055,3,?
14.214135958,?,?,0,?,0,?,?,?,?,120.000012,?,?,0,?,?,0,2,?,0,?,0,0,?,?,30,?
?,?,?,0,150.8353222,0,?,?,0,?,48.0000048,0,?,0,?,?,0,1,?,4.5892800691,?,0,?,?,?,16,?
60.836501901,?,?,0,84.009546539,0,?,?,?,?,220.000022,?,?,0,?,?,0,?,?,0,?,?,?,?,?,10,?
?,?,?,0,?,0,?,?,?,?,120.000012,?,?,1,?,?,?,?,?,0,?,?,?,?,?,?,?
?,?,?,1,33.412887828,0,0,0,?,?,12.0000012,?,?,0,0,?,0,2,?,0,?,0,?,?,0,10,?
?,?,?,?,?,0,?,?,?,?,72.0000072,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
638.45160679,0,?,0,203.34128878,0,0,0,0.0173913043,7.2512271307,288.0000288,0,412.38422527,0,67.105717846,0,2,2,21.718310396,346.50715342,9.9046123803,0,791.83071551,54.816651206,628.16076657,3,?
1295.9027753,0,?,0,156.56324582,0,0,0,0.0072463768,?,227.39202274,0,317.14537417,0,8.8429030059,0,2,2,25.026564451,4109.9479249,?,0,24.541242922,55.545818728,79.090459713,13,?
?,?,?,1,?,0,?,?,?,?,15.20000152,?,?,0,?,?,?,?,?,0,?,?,?,?,?,3,?
?,?,?,?,?,0,?,?,?,?,72.80000728,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10,?
?,?,?,0,127.92362768,0,0,0,0.0217391304,?,120.000012,0,?,0,0,?,0,1,?,16.508201687,?,0,?,?,0,?,?
?,?,?,4,96.420047733,0,?,?,0.0434782609,?,180.000018,0,?,0,?,?,?,?,?,0.264131227,?,?,?,?,?,5,?
?,?,?,1,84.009546539,0,0,0,0.0434782609,?,10.30400103,0,?,0,0,?,0,3,?,0,?,0,?,?,0,0,?
?,?,?,2,-0.954653938,0,0,0,0.1195652174,?,8.0000008,0,?,0,0,?,?,?,?,0,?,?,?,?,0,?,?
420.21723938,0,?,0,218.61575179,0,0,800,0.0217391304,21.184738956,120.000012,0,317.14537417,30,62.038295414,0,1,0,16.949880713,206.31950469,12.574535124,0,178.41094061,55.478217326,0,2,?
?,?,?,0,112.64916468,0,?,?,?,?,99.80400998,?,?,0,?,?,?,?,?,0,?,?,?,?,?,2,?
?,?,?,?,?,0,?,?,?,?,4.0000004,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
0,?,?,1,115.51312649,0,0,0,0.0434782609,?,180.000018,0,?,0,0,?,0,2,?,18.88538273,?,0,?,?,0,11,?
621.82106772,0,?,0,209.06921241,0,0,0,0.0036231884,?,140.000014,0,366.03465107,0,28.171858371,0,1,1,17.926807297,379.5895896,?,0,84.697895074,54.226339509,94.300163504,9,?
18.952181278,0,?,3,89.737470167,0,0,0,0.1304347826,?,120.000012,0,?,0,0.4640956187,0,0,0,?,879.25983827,?,0,0,50.025037556,0,2,?
?,?,?,0,?,0,?,?,?,?,132.0000132,?,?,0,?,?,?,?,?,0,?,?,?,?,?,5,?
1038.2952513,0,2515.7636647,0,224.34367542,0,0,0,0.0100334448,?,637.65606377,0,365.71718823,0,36.663553881,0,2,2,15.745761899,576.96164897,20.315180531,0,460.05091891,55.107661492,0,17,?
?,?,2317.8405534,5,55.369928401,0,0,0,0.3695652174,?,80.000008,0,?,0,0,?,?,?,?,0,?,?,?,?,0,10,?
?,?,?,?,?,0,?,?,?,?,88.0000088,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
313.51645878,0,?,0,226.25298329,0,0,133.33333333,0.0200668896,2.1401395054,100.00001,0,340.63762411,0,36.939502627,0,2,2,3.5398593998,339.5406923,6.9235372647,0,138.17665799,54.790519112,24.335526066,14,?
23.690226597,0,?,0,?,1,0,0,0.0217391304,4.484605087,160.000016,0,454.60678259,30,0,0,0,0,3.022997079,14.296102661,?,0,3.7284881537,50.696044066,0,?,?
703.50496903,1,?,0,210.02386635,0,0,0,0.0108695652,?,200.00002,0,317.14537417,30,74.430902748,0,0,1,24.797749421,237.7511207,0,0,425.54849121,55.781672509,2146.0892049,11,?
?,?,?,?,?,0,?,?,?,?,56.0000056,?,?,0,?,?,?,?,?,0,?,?,?,?,?,18,?
14.214135958,?,?,2,70.644391408,0,0,0,0.1304347826,?,140.000014,0,?,0,0,?,0,0,?,3.6318043712,?,0,?,?,0,0,?
546.01234261,0,?,0,128.87828162,0,0,0,0.0163043478,?,360.000036,0,527.30577227,0,27.632504003,1,1,1,17.014187666,210.90878476,41.709156194,0,488.59889537,54.387581372,0,11,?
16.583158618,0,?,1,23.866348449,0,1,0,0.0869565217,?,105.47201055,0,?,0,27.431814006,0,2,2,?,1.6508201687,?,0,0,?,104.94695616,5,?
?,?,?,?,?,0,?,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,?
?,?,?,0,?,0,?,?,?,?,80.000008,?,?,0,?,?,?,?,?,0,?,?,?,?,?,1,?
1424.7302275,0,?,0,251.07398568,0,0,0,0.0434782609,6.3840411225,340.000034,0,581.27445456,0,340.14445917,0,1,0,4.8257674156,732.27081045,13.405146619,1,249.92000445,54.199298948,4470.1319442,24,?
1063.6911742,0,?,0,235.79952267,0,2,133.33333333,0.0119565217,11.044176707,260.000026,0,323.17716807,30,126.40961205,0,3,2,21.196230231,836.43756309,29.950181476,1,1006.0240126,54.916750125,132.32442298,2,?
656.21927674,0,?,0,242.48210024,0,0,0,0.0217391304,26.773761714,136.80001368,0,379.68555306,0,15.829423537,0,1,2,7.067018754,509.21198925,3.2828930495,0,191.32152645,54.03104657,0,3,?
?,?,?,?,?,0,0,0,?,?,78.0000078,?,?,?,245.74490169,?,?,?,?,?,?,?,?,?,0,?,?
?,?,?,?,?,0,?,?,?,?,8.0000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,0,42.959427208,0,0,0,?,?,76.0000076,?,?,0,0,0,0,0,?,0,?,0,?,?,0,6,?
21.321203937,0,?,0,110.7398568,0,0,0,0.0289855072,18.183846497,148.0000148,0,334.60583021,0,0,0,0,0,12.322732317,193.01389413,?,0,18.141599076,54.114505091,0,9,?
?,?,?,1,?,0,?,?,?,?,52.0000052,?,?,0,?,?,?,?,?,0,?,?,?,?,?,1,?
?,?,?,?,?,0,?,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,0,61.097852029,0,1,0,?,?,1060.000106,?,?,0,6.1586742921,0,1,2,?,0,?,0,?,?,0,20,?
23.690226597,0,?,0,?,1,?,?,0.0217391304,9.2369477912,176.0000176,0,432.06692117,30,?,0,0,0,6.2491267299,11.951938022,?,0,7.6795726151,51.407110666,?,18,?
?,?,?,0,?,0,?,?,?,?,208.0000208,?,?,0,?,?,?,?,?,0,?,?,?,?,?,10,?
?,?,?,1,134.60620525,0,0,0,0.0108695652,?,520.000052,0,?,0,0,?,0,2,?,186.24553144,?,0,?,?,0,?,?
203.73594873,?,?,0,110.7398568,0,0,0,0.0217391304,?,376.0000376,0,?,0,0,?,0,1,?,225.86521549,?,0,?,?,0,10,?
42.642407875,0,?,0,179.47494033,0,0,0,0.0217391304,19.327309237,136.0000136,0,343.81225248,0,4.8541893096,0,0,0,18.881014659,8.3531500538,27.648114901,0,36.004952768,54.19128693,0,1,?
23.690226597,0,?,0,192.84009547,0,0,0,0.0217391304,23.627844712,240.000024,0,?,30,0,?,0,?,?,4.8534112961,33.800119689,?,19.644124153,53.560340511,0,12,?
?,?,?,2,?,0,?,?,?,?,8.80000088,?,?,0,?,?,?,?,?,0,?,?,?,?,?,1,?
?,?,?,?,?,0,?,?,?,?,300.00003,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
42.452886062,?,?,1,105.96658711,0,0,0,0.018115942,?,16.80000168,0,?,0,3.2612124561,?,1,2,?,723.95067679,?,0,?,?,0,2,?
?,?,?,0,42.959427208,0,?,?,?,?,240.000024,?,?,0,?,?,?,?,?,0,?,?,?,?,?,3,?
?,0,?,0,128.87828162,0,0,0,0.1086956522,22.088353414,128.0000128,0,?,0,0,?,0,0,?,2.2451154295,31.597845601,0,7.3456781536,53.329994992,0,24,?
?,?,?,?,?,0,?,?,?,?,12.0000012,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
131.52813807,0,?,4,53.460620525,0,0,0,0.0760869565,?,140.000014,0,?,0,0,?,4,3,22.697844105,1120.1145009,?,0,4.1180316921,50.025037556,0,2,?
2210.5350438,0,2646.4241577,0,220.52505967,0,2,200,0.0063938619,2.4622298719,784.0000784,0,348.57419503,0,189.63950432,?,3,2,16.061963686,1782.4895854,3.5222706677,3,1599.4657689,54.944023178,479.10566942,4,?
160.19331225,0,?,0,153.69928401,0,0,0,0.0155279503,17.03480589,236.0000236,0,318.09776268,0,19.178437867,?,1,1,14.428046972,177.95841419,22.941950928,0,122.81751276,55.122684026,152.09703791,15,?
?,?,?,0,67.780429594,0,?,?,?,?,140.000014,?,?,0,?,?,?,?,?,0,?,?,?,?,?,14,?
?,?,?,0,?,1,?,?,?,?,80.000008,?,?,0,?,?,?,?,?,0,?,?,?,?,?,14,?
80.54677043,0,?,1,108.83054893,0,?,?,0.1304347826,?,72.0000072,0,539.36936007,0,?,?,0,3,?,23.111482362,?,0,0,50.025037556,?,12,?
?,?,?,1,35.322195704,0,?,?,?,?,4.40000044,?,?,0,?,?,?,?,?,0,?,?,?,?,?,9,?
710.70679791,0,3953.8408429,0,279.71360382,0,0,4000,0.0217391304,?,600.00006,0,4513.0516909,30,282.40845557,0,0,0,2.6791795059,1281.1355001,?,0,99.22230415,50.620263729,0,5,?
1102.1641022,0,?,0,157.51789976,0,0,0,0.0289855072,0,180.000018,0,?,0,6.9238049067,?,1,1,?,24.300072884,33.264759227,0,80.579863382,53.774198008,0,25,?
518.81596247,0,?,0,253.93794749,0,0,0,0.0217391304,21.686746988,200.00002,0,412.38422527,1,0,0,1,0,?,576.46640292,3.2315978456,0,18.030300922,53.269904857,0,5,?
4.7380453194,?,?,2,?,0,?,?,?,?,140.000014,?,?,0,?,?,0,1,?,0,?,?,?,?,?,12,?
?,?,?,0,119.33174224,0,?,?,0.0217391304,?,137.28001373,0,?,1,?,?,?,?,?,41.336537025,?,?,?,?,?,10,?
?,?,?,0,32.45823389,0,0,0,0.0434782609,?,4.0000004,0,?,0,0,?,0,4,?,0,?,0,?,?,0,5,?
?,?,?,1,52.505966587,0,0,0,0.0652173913,?,148.0000148,0,?,0,0,?,0,1,?,20.668268513,?,0,?,?,0,2,?
227.42617533,0,?,0,218.61575179,1,0,0,0.0144927536,?,120.000012,0,357.78061731,30,71.922277781,0,0,1,19.678080729,21.064465353,?,0,231.61145814,54.676657844,302.67310544,0,?
35.535339896,?,?,0,6.6825775656,0,0,0,?,?,5.0000005,?,?,0,0.6020699919,0,0,0,34.057455552,0,?,0,25.042084614,?,215.97779383,28,?
5.8751761961,?,?,0,55.369928401,0,0,0,?,?,140.000014,?,?,0,0,?,0,2,?,0,?,0,?,?,0,0,?
596.61466662,0,?,0,257.75656325,1,0,0,0.0124223602,3.5140562249,96.0000096,0,346.03449234,30,21.097535966,0,1,1,9.2511447244,248.41541899,9.6864431548,0,237.5102603,55.950592555,152.09703791,1,?
?,?,?,0,?,0,?,?,?,?,96.0000096,?,?,0,?,?,?,?,?,0,?,?,?,?,?,0,?
492.75671322,0,?,0,189.97613365,0,0,200,0.0144927536,2.827978581,136.0000136,0,386.0348098,0,115.33403282,0,1,2,4.8677979779,441.69344435,0,0,59.878406767,53.583708897,319.40377961,14,?
57.804152897,0,?,2,108.83054893,0,?,?,0.0652173913,0,100.00001,0,?,0,?,?,0,1,?,125.46233282,0,?,0,50.025037556,?,?,?
2193.7149829,0,2508.426671,0,352.2673031,0,0,1333.3333333,0.0093167702,?,215.0000215,0,1904.4595592,30,128.01513203,?,1,5,0.1376557715,1063.8215331,0,0,3.8954353845,50.060090135,0,0,?
?,?,?,0,59.188544153,0,0,0,?,?,96.0000096,?,?,0,0,?,?,?,?,0,?,?,?,?,0,2,?
23.690226597,?,?,1,51.551312649,0,0,0,?,?,160.000016,?,?,0,0,?,0,1,?,0,?,0,?,?,0,8,?
859.95522547,0,?,0,319.80906921,0,0,0,0.0066889632,4.3276554494,190.000019,0,724.13273121,30,33.841350794,?,1,1,13.595955433,1420.6298044,5.1295203898,1,150.53075307,53.026414622,0,1,?
118.45113299,0,?,0,189.97613365,0,0,80,0.0434782609,9.4889361367,200.00002,0,325.39940793,0,9.7710942434,0,1,1,21.516444514,42.624176757,17.594254937,0,67.279733997,54.772158237,16.73067417,15,?
2404.9844237,0,2833.3178488,0,328.40095465,0,0,2666.6666667,0.0163043478,2.4397590361,208.0000208,0,1993.6666164,30,112.07282037,0,1,3,4.656509205,1623.8787836,?,0,343.74434814,52.388082123,0,12,?
549.61325705,0,?,0,279.71360382,0,0,746.66666667,0.0031055901,?,324.0000324,0,1118.1041119,0,106.93013918,?,0,4,2.2262014761,753.3352758,0,0,15.414794307,50.520423492,0,0,?
?,?,?,0,?,0,?,?,?,?,40.000004,?,?,0,?,?,?,?,?,0,?,?,?,?,?,15,?
?,?,?,0,70.644391408,0,0,0,?,?,128.0000128,?,?,0,0,0,0,3,?,0,?,0,?,?,0,24,?
?,?,?,?,?,0,?,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
3070.253367,0,2476.7184173,0,359.90453461,0,0,0,0.0241545894,?,176.0000176,0,4285.4308368,30,39.74916259,0,0,5,?,2192.5863317,0,0,0,50.025037556,162.74383056,0,?
?,?,?,?,?,1,?,?,?,?,100.00001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,?
4.7380453194,?,?,0,?,1,?,?,?,?,140.000014,?,?,30,?,?,0,?,?,0,?,?,?,?,?,0,?
1501.9603663,?,?,0,138.424821,0,0,0,0.0434782609,?,600.00006,0,?,0,13.283169196,?,3,1,?,16.508201687,?,0,0,?,0,3,?
?,0,?,0,169.92840095,0,0,0,0.0144927536,?,120.000012,0,5079.0879293,1,0,?,0,6,?,0,?,?,0,50.025037556,0,0,?
?,?,?,0,243.43675418,0,0,0,0,?,16.0000016,0,?,30,0,?,?,?,?,0,?,?,?,?,0,?,?
312.71099108,0,?,0,248.21002387,0,0,0,0.0081521739,1.8741633199,300.00003,0,383.81256994,0,107.65764042,0,0,0,12.081770862,426.43986599,?,0,163.05179538,54.682023035,1963.5727594,3,?
?,?,?,0,197.61336516,0,0,0,0.0217391304,?,40.000004,0,?,30,0,?,?,?,?,0,?,?,?,?,0,4,?
23.690226597,0,?,6,55.369928401,0,0,533.33333333,0.115942029,33.678841279,200.00002,0,317.14537417,0,11.175924224,0,0,1,22.841515413,155.90345673,?,0,132.83434661,55.282924387,212.93585307,0,?
2171.872594,1,?,0,185.20286396,0,2,80,0.0052473763,?,168.0000168,0,317.14537417,0,78.896255187,0,6,1,19.109451777,1336.8341726,?,1,1282.0990832,55.113225394,42.587170615,27,?
?,?,?,0,?,0,?,?,?,?,9.20000092,?,?,0,?,?,?,?,?,0,?,?,?,?,?,10,?
?,?,?,?,?,0,?,?,?,?,80.000008,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13,?
701.98879452,1,?,0,219.57040573,0,1,1573.3333333,0.0108695652,34.002677376,120.000012,0,317.14537417,29,51.865821176,0,1,0,22.370687295,730.58697387,48.537631944,0,344.63473337,55.112669004,15.209703791,24,?
11.892493752,0,?,0,?,0,0,66.933333333,0.0217391304,1.8666965338,120.000012,0,392.38406654,30,0.8403893637,0,0,0,?,7.8248875998,?,0,0.7790870769,50.304340974,0,21,?
165.83158618,0,?,0,271.12171838,0,0,0,0.0050167224,?,400.00004,0,550.16309653,0,21.386027837,0,0,0,6.6450903289,816.26454063,?,0,57.151601998,51.549323986,0,0,?
265.5200597,0,?,0,74.46300716,0,0,0,0.0135869565,40.963855422,260.000026,0,317.14537417,0,0.2759487463,2,3,1,27.786950033,304.57632113,?,0,34.057235076,56.154231347,0,13,?
310.34196842,1,?,0,180.42959427,0,0,0,0.0130434783,22.939907779,4.0000004,0,317.14537417,1,19.429300363,0,0,1,23.337768883,196.44760008,22.005331592,0,343.29915553,55.234279991,0,8,?
46.906648662,?,?,0,127.92362768,0,0,0,0.0869565217,?,16.0000016,0,?,0,0,?,0,1,?,393.12631498,?,0,?,?,0,2,?
35.487959442,0,?,0,163.24582339,0,0,0,0.0338164251,26.386246741,128.0000128,0,317.14537417,0,0,0,0,0,24.288189707,90.861142087,0,0,41.681158614,55.383074612,0,6,?
42.026461983,?,?,1,126.96897375,0,0,0,0.0235507246,?,360.000036,0,?,0,4.4904386895,0,0,1,?,337.39462609,?,0,?,?,0,0,?
?,?,?,1,?,0,?,?,?,?,120.000012,?,?,0,?,?,0,0,?,0,?,0,?,?,?,9,?
14.214135958,?,?,3,114.55847255,0,0,0,0.0362318841,?,900.00009,0,?,0,0,?,0,1,?,0,?,0,?,?,0,29,?
379.04362555,0,?,0,281.62291169,0,0,0,0.0144927536,2.7108433735,180.000018,0,1194.6126557,30,15.816880412,0,0,0,1.7989989456,242.96771243,?,0,35.671058306,50.430645969,0,7,?
?,?,?,?,?,0,?,?,?,?,160.000016,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9,?
101.86797437,0,?,0,165.15513126,0,0,80,0.0190217391,?,400.00004,0,325.08194509,0,29.714662725,0,2,1,20.221448809,25.356597792,?,1,62.994755075,54.78217326,136.88733412,9,?
?,?,?,11,117.42243437,0,0,0,0.0391304348,?,75.60000756,0,?,0,0,?,0,1,?,0,?,0,?,?,0,57,?
