@relation Crime1TrainData-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1

@attribute mvar_1 numeric
@attribute mvar_2 numeric
@attribute mvar_3 numeric
@attribute mvar_5 numeric
@attribute mvar_12 numeric
@attribute mvar_14 {0,1}
@attribute mvar_17 numeric
@attribute mvar_18 numeric
@attribute mvar_19 numeric
@attribute mvar_20 numeric
@attribute mvar_24 numeric
@attribute mvar_25 numeric
@attribute mvar_26 numeric
@attribute mvar_27 numeric
@attribute mvar_28 numeric
@attribute mvar_29 numeric
@attribute mvar_30 numeric
@attribute mvar_32 numeric
@attribute mvar_34 numeric
@attribute mvar_36 numeric
@attribute mvar_37 numeric
@attribute mvar_38 numeric
@attribute mvar_39 numeric
@attribute mvar_40 numeric
@attribute output {0,1,2}

@data
283.808915,0,?,0,123.150358,0,0,0.030435,?,216.320022,327.939111,0,39.711533,?,3,2,19.759491,1.122558,?,0,36.338847,54.692038,0,12,0
23.690227,0,?,0,212.887828,1,0,0.021739,?,176.000018,392.701529,0,1.254312,0,0,1,11.883494,45.661686,?,0,14.580058,52.648973,0,1,1
412.209943,0,2416.22596,0,250.119332,0,0,0.007246,4.532415,320.000032,539.36936,0,16.85796,?,0,4,3.073484,612.619365,6.483714,0,60.490547,50.707172,0,?,1
105.137226,0,?,0,64.916468,0,0,0.065217,11.24498,120.000012,?,0,1.041079,0,0,1,35.829555,364.402044,7.117777,0,53.256167,51.707561,34.982319,2,0
108.975042,0,?,0,193.794749,0,0,0.016304,23.129555,349.048035,350.161509,0,6.008157,0,0,1,16.924489,38.728241,29.682825,0,91.264486,53.990986,506.483136,1,1
?,?,?,0,?,0,?,?,?,99.36001,?,1,?,?,?,?,?,0,?,?,?,?,?,?,0
?,?,?,0,154.653938,0,?,0,?,96.00001,?,0,?,?,?,0,?,294.176154,?,?,?,?,?,10,0
28.428272,0,?,0,75.417661,0,0,0.032609,?,92.000009,?,0,0,?,0,1,?,90.464945,0,0,0,50.025038,0,1,0
23.927129,0,?,0,121.24105,0,0,0.01087,?,236.000024,317.145374,0,16.782701,?,0,1,22.925036,168.548739,?,0,28.102784,55.082624,250.960113,0,0
71.07068,0,?,0,?,0,?,0.021739,11.535029,120.000012,629.211343,30,?,0,0,0,7.80918,32.455125,?,0,28.770573,51.75096,?,1,0
?,?,?,0,135.560859,0,?,0,?,180.000018,0,0,?,?,0,3,?,0,?,0,?,0,?,12,0
402.733852,0,?,0,244.391408,0,0,0.021739,4.484605,68.000007,318.415226,30,4.314835,0,0,2,16.078977,14.428168,?,0,59.154969,55.012519,28.898437,7,0
23.927129,?,?,0,102.147971,0,0,0.108696,?,172.000017,?,0,0,?,0,1,?,2.839411,?,0,?,?,0,19,0
0,?,?,0,117.422434,0,0,0.032609,?,80.000008,?,0,0,?,0,1,?,0,?,0,?,?,0,27,0
146.879405,?,2428.682199,0,150.835322,0,0,0,?,150.000015,?,0,7.212297,?,0,2,19.517153,614.567332,?,0,148.360439,?,0,?,0
1221.610225,0,?,0,239.618138,0,0,0.014493,?,220.000022,317.462837,30,48.140513,0,2,1,22.555333,55.99582,47.217235,0,877.029452,55.895748,363.511921,9,0
28.428272,0,?,0,?,0,?,0.021739,9.705489,120.000012,424.765276,30,?,0,0,0,9.861483,21.097482,0,0,14.524409,52.203305,?,4,0
?,?,?,0,129.832936,0,0,0.043478,?,300.00003,?,0,0,?,?,0,?,386.952248,?,?,?,?,0,4,0
?,?,?,2,-11.455847,0,0,0.038043,?,128.000013,?,0,0,?,0,2,?,0,?,0,?,?,0,1,0
73.439702,0,?,0,176.610979,0,0,0.028986,20.749665,130.000013,?,30,0,?,0,?,?,10.036987,38.485744,?,69.33875,54.370686,0,10,0
161.093541,0,?,1,198.568019,0,0,0.021739,?,100.00001,438.416178,0,86.610277,0,0,1,14.936958,326.565246,0,0,91.598381,53.456852,509.525077,24,1
166.731815,0,?,0,176.610979,1,266.666667,0.017391,28.547523,180.000018,317.145374,30,44.904387,0,0,1,19.341079,13.239578,45.385996,0,221.205081,55.222834,69.964637,12,0
68.701657,0,?,0,188.066826,1,0,0.027174,27.954957,160.000016,?,30,6.560054,0,0,0,?,8.584265,40.762589,0,82.917125,55.003934,65.401726,34,0
4159.056181,0,2420.286783,0,163.245823,0,0,0,?,336.000034,?,0,125.506507,?,4,5,18.219317,3284.63689,?,0,714.868042,?,483.668581,2,0
118.451133,0,?,0,257.756563,0,?,0.01087,?,103.68001,374.606148,30,?,0,0,0,18.585665,77.126318,?,0,45.576594,54.126189,?,19,1
372.694645,1,?,0,114.558473,0,880,0.007246,?,228.000023,317.145374,0,20.533095,0,2,2,23.212016,5.381674,?,0,318.479667,55.37306,132.324423,6,0
?,?,?,0,?,0,?,?,?,322.248032,?,0,?,?,0,1,?,0,?,0,?,?,?,?,0
?,?,?,1,41.050119,0,0,?,?,14.000001,?,0,0,?,0,1,?,0,?,0,?,?,0,4,0
45.011431,0,?,0,110.739857,0,0,0.032609,?,180.000018,334.288367,0,11.84071,?,1,5,19.630749,1.782886,?,0,19.254581,54.356535,0,4,0
125.558201,0,?,1,127.923628,0,80,0.108696,?,360.000036,384.764959,0,13.960498,?,2,1,6.567196,7.032494,?,0,4.84147,51.477216,0,9,0
45.011431,0,?,0,145.107399,0,?,0.021739,?,125.000013,412.384225,0,?,0,0,1,?,9.904921,?,0,0,50.025038,?,2,0
?,?,?,1,105.966587,0,0,0.021739,?,600.00006,?,0,0,?,0,2,?,0,?,0,?,?,0,1,0
599.362733,0,?,0,218.615752,0,1066.666667,0.018634,8.915093,444.000044,357.463155,0,117.830115,0,3,2,10.815093,358.558141,11.979639,1,327.94001,54.040151,179.474505,39,0
6768.818924,0,2739.483376,0,293.078759,0,1253.333333,0.010297,6.510892,548.000055,326.986722,0,347.243868,0,4,8,7.67709,3503.238497,0.966544,2,1548.658162,54.112419,2515.685007,1,1
?,?,?,1,49.642005,0,?,?,?,80.000008,?,0,?,?,?,?,?,0,?,?,?,?,?,9,0
?,?,?,0,?,0,?,?,?,228.000023,?,0,?,?,?,?,?,0,?,?,?,?,?,15,0
?,?,?,?,?,0,?,?,?,60.000006,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,0,?,0,?,0.043478,?,4.8,?,0,?,?,?,?,?,0,?,?,?,?,?,6,0
689.385594,0,?,0,218.615752,0,346.666667,0.021739,0,159.528016,365.717188,0,21.687063,0,1,2,10.037041,464.639845,0,0,54.202201,53.50025,0,3,1
?,?,?,0,96.420048,0,0,?,?,18.984002,?,0,0,?,?,?,?,0,?,?,?,?,0,6,0
?,?,?,0,258.711217,0,0,0.004831,?,80.000008,?,30,0,?,?,?,?,343.106464,?,?,?,?,0,?,1
?,?,?,0,19.093079,0,0,?,?,128.000013,?,0,2.40828,0,0,0,?,0,?,0,?,?,0,10,0
?,?,?,0,?,0,?,?,?,96.00001,?,1,?,?,?,?,?,0,?,?,?,?,?,3,0
28.428272,0,?,0,266.348449,1,0,0.021739,?,184.000018,507.623076,30,0,0,0,0,?,52.826245,?,0,0,50.025038,0,4,1
159.056181,0,?,0,126.968974,0,0,0.011858,24.63701,260.000026,317.145374,0,4.766387,0,1,0,20.126441,26.082959,22.381807,0,139.790481,55.207812,191.642268,10,0
217.950085,?,?,1,105.011933,0,0,0.032609,?,152.000015,?,0,0.188147,0,0,4,?,0,?,0,?,?,0,6,0
?,0,2454.529802,0,167.064439,0,0,0.007764,?,384.000038,?,0,0,?,0,?,?,376.915261,28.438061,?,49.583328,52.999499,0,17,0
14.214136,?,?,0,?,0,0,?,?,120.000012,?,0,0,?,0,?,?,0,?,?,?,?,0,4,0
454.852351,0,?,0,227.207637,0,1760,0.016908,?,240.000024,332.38359,30,48.717497,0,0,0,20.516799,272.847558,11.647957,0,148.360439,54.551828,0,15,0
94.760906,0,?,0,276.849642,0,0,0.021739,?,73.900007,431.114533,30,24.296033,0,0,3,14.541643,114.467871,?,0,35.671058,53.234852,211.414883,4,1
?,?,?,0,?,0,?,?,?,88.000009,?,0,?,?,?,?,?,0,?,?,?,?,?,20,0
2193.051657,0,?,0,181.384248,0,0,0.013587,31.398321,360.000036,319.050151,0,88.491746,0,2,3,21.271707,3983.263985,?,1,649.647324,54.989627,585.573596,6,0
23.690227,0,?,0,256.801909,0,0,0.032609,?,280.000028,387.622124,30,0,0,0,1,11.560344,7.329642,?,0,2060.240126,52.809214,0,0,1
525.923031,0,?,0,288.305489,0,1066.666667,0.012422,?,48.000005,340.002698,30,47.663874,0,0,2,22.489808,434.29777,0,0,433.561958,54.986696,0,0,1
341.139263,0,?,0,259.665871,0,186.666667,0.018116,?,96.00001,444.765435,30,30.30419,0,0,1,14.995295,102.416883,0,0,228.049917,53.484773,0,4,1
?,?,?,0,207.159905,0,0,0.021739,?,140.000014,?,30,0,?,?,?,?,0,?,?,?,?,0,5,0
?,0,?,0,158.472554,0,0,0.01087,41.834003,280.000028,317.145374,0,0,0,?,0,28.37765,0,?,?,20.868404,56.284427,0,9,0
?,?,?,1,76.372315,0,?,?,?,480.000048,?,0,?,?,?,0,?,0,?,?,?,?,?,0,0
29.091598,0,?,1,68.735084,0,0,0.057971,?,45.120005,317.145374,0,7.663849,2,0,1,27.877827,0,?,0,34.168533,56.174261,0,1,0
?,?,?,0,?,0,?,0,?,112.000011,?,0,?,?,?,?,?,0,?,?,?,?,?,3,0
28.428272,?,?,1,126.968974,0,0,0.034783,?,168.000017,?,0,0,?,0,0,?,0,?,0,?,?,0,1,0
18.952181,?,?,1,43.914081,0,0,0.141304,?,52.000005,?,0,0,?,0,?,?,0,?,?,?,?,0,3,0
109.448847,0,?,0,309.307876,0,0,0.026087,5.02008,140.000014,475.876793,30,0,0,0,0,?,181.821333,2.555633,0,8.347362,50.776164,0,0,1
47.380453,0,?,0,238.663485,0,0,0.021739,?,90.000009,430.479607,30,36.074027,0,0,0,14.587082,11.786856,?,0,35.782356,53.244867,431.955588,0,1
33.166317,0,?,0,181.384248,0,?,0.038043,2.067092,288.000029,506.035762,0,?,0,0,0,3.386505,250.000206,?,0,5.843153,50.776164,?,13,0
60.031034,0,?,0,?,0,?,0.021739,33.922356,41.568004,317.145374,30,?,0,0,0,23.006826,0,?,0,70.50738,55.100651,?,19,0
?,0,?,?,284.486874,0,0,0,?,128.000013,317.145374,30,0,?,?,17,22.697844,0,?,?,1908.09555,55.032549,0,?,1
?,?,?,?,?,0,?,?,?,88.000009,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,0,137.470167,0,0,0.007246,?,300.00003,?,0,0,?,?,3,?,410.393894,?,?,?,?,0,12,0
53.255629,0,?,0,300.715991,0,0,0.007246,?,112.000011,634.608211,30,0,?,0,9,12.062929,108.623967,?,0,222.707606,52.688522,0,?,1
?,?,?,0,9.546539,0,0,?,?,288.000029,?,0,0,0,0,0,?,0,?,0,?,?,73.006578,2,0
213.733224,0,?,0,114.558473,0,0,0.036232,?,144.000014,317.145374,0,19.66762,1,0,0,23.522227,115.953609,?,0,201.839202,55.266233,36.503289,0,0
?,?,?,0,?,0,?,?,?,42.600004,?,0,?,?,0,2,?,0,?,0,?,?,?,9,0
519.858332,0,?,0,213.842482,0,200,0.014493,?,160.000016,906.673863,0,76.337458,0,2,0,4.354541,172.939921,20.165171,0,109.183489,52.994492,333.092513,1,1
281.913697,0,?,0,216.706444,0,120,0.021739,18.453443,152.000015,333.335979,30,29.175308,0,0,0,14.634838,114.236756,37.342908,1,227.994268,54.667716,187.079357,6,0
35.53534,0,?,0,277.804296,0,200,0.021739,?,8400.00084,474.289479,30,5.82001,0,0,0,7.703157,205.461078,?,0,14.190515,51.727591,0,1,1
?,?,?,?,?,0,?,?,?,490.000049,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
87.653838,0,?,0,283.53222,0,0,0.021739,0,64.000006,786.355447,30,0.928191,0,0,0,?,60.353985,0,0,1.22428,50.098481,0,1,0
50.128519,0,?,0,129.832936,0,0,0.007764,?,40.000004,317.145374,0,2.696772,?,0,2,24.015559,0,?,0,58.876723,55.322984,27.377467,?,0
?,?,?,0,?,0,?,?,?,65.600007,?,0,?,?,?,?,?,0,?,?,?,?,?,1,0
14.214136,0,?,0,281.622912,0,0,0.014493,?,135.200014,6423.860507,30,0,0,0,0,0.846496,9.904921,0,?,55.760375,51.614088,0,1,1
?,?,?,?,?,0,?,?,?,64.000006,?,?,?,?,?,?,?,?,?,?,?,?,?,23,0
451.156675,?,?,1,119.331742,0,0,0.012228,?,140.000014,?,0,21.097536,?,1,2,31.19862,16.541218,?,0,198.444608,?,161.22286,3,0
?,?,?,0,?,0,?,?,?,132.500013,?,0,?,?,?,?,?,0,?,?,?,?,?,7,0
?,?,?,1,44.868735,0,0,?,?,80.000008,?,0,1.392287,0,0,0,?,0,?,0,?,?,85.174341,12,0
14.214136,?,?,1,119.331742,0,0,0.043478,?,184.000018,?,0,0,?,0,2,?,101.954654,?,0,?,?,0,4,0
920.460064,?,?,2,92.601432,0,0,0.050725,?,860.000086,?,0,0,0,2,3,?,805.963423,?,0,0,?,0,6,0
?,?,?,1,121.24105,0,0,0.282609,?,10.000001,?,0,0,?,0,2,?,0,?,0,?,?,0,7,0
210.843017,0,?,0,166.109785,0,80,0.013587,10.932619,216.000022,317.462837,0,39.874594,0,1,1,19.594313,257.098733,29.204069,0,147.69265,55.015857,65.401726,10,0
504.601827,0,?,0,168.019093,0,0,0.021739,31.236055,216.000022,331.431202,0,21.988098,0,1,1,15.435954,40.742242,44.683822,1,119.701165,54.698715,53.233963,1,0
323.134691,?,2409.401384,4,95.465394,0,0,0.26087,?,220.000022,?,0,0,?,5,2,?,218.66764,?,0,?,?,0,2,0
?,?,?,1,?,0,?,?,?,4,?,0,?,?,?,?,?,0,?,?,?,?,?,4,0
?,?,?,2,118.377088,0,0,0.034161,?,233.400023,?,0,0,?,0,1,?,0,?,0,?,?,0,0,0
9.476091,?,?,0,45.823389,0,0,0.028986,?,160.000016,?,0,0.376294,?,0,1,?,2.377181,?,0,?,?,0,26,0
2882.532011,0,2448.874395,0,258.711217,0,0,0.006211,?,200.00002,317.145374,30,168.378908,0,6,2,22.669169,253.36788,?,1,634.733371,55.09446,88.216282,0,1
128.495789,2,?,0,159.427208,0,93.333333,0.008361,?,140.000014,317.145374,0,81.254363,?,1,3,24.075655,213.847245,?,0,91.487082,55.69354,92.779193,0,0
47.380453,0,?,0,156.563246,1,0,0.021739,?,96.00001,322.22478,0,13.64692,0,0,0,21.970829,17.036464,?,0,26.934153,54.872308,0,14,0
?,?,?,1,?,0,?,?,?,140.000014,?,0,?,?,0,1,?,0,?,0,?,?,?,0,0
259.218459,0,?,0,318.854415,0,1200,0,?,524.000052,1223.501774,30,134.14872,?,0,2,8.283759,267.13572,?,0,91.542732,51.855561,0,?,1
438.269192,0,?,0,171.837709,0,200,0.014493,7.864793,240.000024,318.097763,0,80.301085,0,2,3,20.46894,225.964265,0,0,699.89844,55.022534,190.121297,3,0
42.642408,?,?,0,153.699284,0,0,0.028986,?,120.000012,?,0,8.316092,0,0,0,?,0,?,0,?,?,0,9,0
1709.486751,1,2623.617241,0,180.429594,0,1093.333333,0.014066,8.18591,256.000026,317.145374,1,90.072179,0,3,1,19.094323,698.957259,24.721618,1,919.489698,55.130522,252.481083,78,0
56.856544,0,?,0,204.295943,0,0,0.021739,14.809237,44.000004,?,30,0,?,0,?,?,22.087974,21.184919,?,29.54966,54.348189,0,20,0
?,?,?,0,154.653938,0,0,0.028986,?,47.736005,?,0,0,?,?,?,?,37.539651,?,?,?,?,0,13,0
1043.507101,0,?,0,306.443914,0,0,0.005435,?,150.000015,1333.026453,30,29.764835,0,1,4,?,126.089645,?,0,0,50.025038,3.041941,0,1
1882.472786,0,2585.518482,0,241.527446,0,93.333333,0.011387,28.982597,600.00006,317.145374,0,93.069986,0,3,5,14.249741,1280.376123,38.805153,1,2661.250157,55.037556,266.169816,5,1
119.872547,1,?,0,56.324582,0,80,0.019324,?,200.00002,317.145374,0,40.614638,1,1,1,23.725148,326.499213,?,0,133.780381,56.194291,30.419408,15,0
?,?,?,?,?,0,?,?,?,12.800001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
?,?,?,0,?,1,?,?,?,156.000016,?,0,?,?,?,?,?,0,?,?,?,?,?,15,0
33.166317,0,?,0,151.789976,0,0,0.021739,14.627136,216.000022,324.764482,0,0,0,0,0,12.322732,31.596698,8.713345,0,41.347264,54.792188,0,24,0
?,?,?,0,?,0,?,?,?,300.00003,?,0,?,?,?,?,?,0,?,?,?,?,?,6,0
?,?,?,1,55.369928,0,0,?,?,11.200001,?,0,0,?,?,?,?,0,?,?,?,?,0,3,0
66.332634,0,?,0,149.880668,0,0,0.005435,?,160.000016,333.970905,0,28.485436,?,1,6,15.992782,245.906172,?,0,269.675427,54.767151,205.331001,1,0
807.220781,0,?,1,171.837709,0,0,0.016908,?,96.00001,?,0,41.868951,?,3,3,?,235.803153,?,0,0,?,6.083882,1,0
37.904363,?,?,0,59.188544,0,0,?,?,128.000013,?,0,3.512075,?,0,2,?,0,?,0,0,?,22.814556,1,0
?,?,?,?,?,0,?,?,?,228.000023,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1
?,?,?,0,?,0,?,?,?,54.600005,?,0,?,?,?,?,?,0,?,?,?,?,?,17,0
?,?,?,1,?,0,?,?,?,120.000012,?,0,?,?,?,?,?,0,?,?,?,?,?,4,0
23.690227,0,?,0,83.054893,0,0,0.028986,?,320.000032,317.145374,0,3.148324,0,0,1,37.843993,389.461494,?,0,27.824538,58.37089,53.233963,11,0
85.284816,0,?,0,198.568019,0,0,0.017391,?,144.000014,329.526425,0,31.596131,0,0,1,20.880306,497.293068,?,0,76.795726,54.837256,305.715046,6,0
471.435509,0,?,0,180.429594,0,400,0.013043,20.080321,136.000014,426.035127,0,50.649138,0,1,1,10.058383,509.079924,0,0,74.068921,53.029544,0,3,0
28.428272,0,?,0,221.479714,0,0,0.009662,?,168.000017,358.733006,1,0,0,0,0,17.73748,27.403615,?,0,26.099417,53.939242,0,0,1
?,?,?,0,?,0,?,?,?,64.000006,?,0,?,?,?,?,?,0,?,?,?,?,?,20,0
728.095424,0,?,0,216.706444,0,0,0.021739,33.053784,400.00004,317.145374,1,76.199483,0,0,0,22.627014,3.961968,45.362059,1,943.084907,55.093549,480.62664,2,0
28.428272,0,?,0,133.651551,0,0,0.027174,17.804552,24.000002,?,0,4.666042,?,0,?,?,13.76784,11.577172,?,7.401327,52.689034,21.293585,21,0
139.772337,0,?,0,196.658711,0,160,0.023913,0,220.000022,412.384225,0,14.44968,0,1,1,2.560351,266.178244,0,0,6.956135,50.594073,398.494239,7,0
177.6767,0,?,0,198.568019,0,0,0.017391,17.641997,7.000001,333.970905,0,87.525925,0,0,0,7.585135,436.146689,?,0,86.701262,54.515106,489.752462,1,0
750.980183,0,?,0,247.25537,0,0,0.01581,?,160.000016,480.638735,0,66.052095,0,1,1,5.982987,338.880364,2.891682,0,18.69809,51.348451,675.310848,4,1
71.07068,?,?,0,121.24105,0,0,0.021739,?,144.000014,?,0,0,?,0,?,?,2471.145727,?,?,?,?,0,4,0
522.70116,0,?,0,185.202864,0,0,0.024457,7.80217,96.00001,317.145374,30,57.246822,0,1,1,22.486651,45.52962,43.989056,1,489.878824,55.309888,115.593749,29,0
23.690227,0,?,0,245.346062,1,133.333333,0.021739,7.814592,100.00001,422.860499,30,8.316092,0,0,0,5.28356,76.697105,?,0,26.54461,51.697546,0,12,0
2004.19317,0,?,0,296.897375,0,0,0.01087,19.456271,260.000026,952.071048,30,132.906951,0,1,2,9.047306,988.907314,?,1,584.20401,53.975862,0,1,1
?,?,?,0,142.243437,0,0,0.11413,?,83.200008,?,0,1.20414,?,0,2,?,73.329432,?,0,?,?,0,1,0
14.214136,0,?,0,163.245823,0,133.333333,0.021739,?,240.000024,412.384225,0,11.815624,0,0,0,?,9.904921,?,0,0,50.025038,0,1,0
203.925471,0,?,1,179.47494,0,0,0.021739,?,160.000016,793.33963,0,0,?,2,2,?,501.420118,?,0,0,50.025038,0,20,0
151.61745,0,?,0,221.479714,0,0,0,?,152.000015,623.497012,1,0,?,0,4,12.732367,84.654058,?,0,68.72661,52.836072,0,6,1
3748.978359,0,2970.154044,0,340.811456,0,0,0.002415,?,460.000046,1901.284931,30,168.140588,?,1,7,10.63732,1461.768243,?,0,747.589699,52.991222,103.425986,0,1
?,?,?,?,?,0,?,?,?,4,?,30,?,?,?,3,?,0,?,?,?,?,?,122,0
2642.170972,0,2669.66536,0,374.224344,0,2133.333333,0.005017,?,420.000042,549.528171,30,476.438054,0,2,4,7.877008,1824.717565,?,0,461.609093,54.574362,0,0,1
68.227853,0,?,0,161.336516,0,0,0.030435,30.522088,112.000011,375.558536,0,13.772351,0,0,1,15.730616,48.071883,38.40016,0,64.274684,54.591888,179.474505,13,0
1329.021712,0,?,0,205.250597,0,0,0.021739,32.400435,150.000015,327.621648,0,22.126072,0,4,2,19.076678,68.971267,29.983757,0,351.201325,54.950608,18.251645,5,1
2077.632873,0,2436.400365,0,232.935561,0,1466.666667,0.012422,?,272.000027,1007.944508,0,97.698399,0,1,2,7.755314,884.179282,?,1,489.54493,53.670506,634.244648,0,1
38.378167,0,?,0,104.057279,0,0,0.021739,38.726334,22.400002,317.145374,0,0,0,0,0,26.268008,0,?,0,45.075752,55.819443,0,0,0
2802.601187,0,?,0,?,0,2000,0.004348,?,60.000006,457.146485,30,78.381987,0,2,10,0.311781,1752.114494,0,1,21.870087,51.453436,19.772615,2,0
3158.096727,0,2555.034466,0,235.799523,0,533.333333,0.002717,?,292.000029,?,0,640.31398,?,4,4,?,2539.060469,0,0,1.83642,50.44875,0,7,1
61.594589,0,?,0,110.739857,0,0,0.024845,29.618474,80.000008,317.145374,0,4.753844,0,0,0,22.507296,16.673284,39.198085,0,121.982777,55.206143,263.127876,13,0
270.068583,0,?,0,227.207637,0,0,0.013587,0.284827,160.000016,444.130509,0,0,0,1,0,?,219.889247,0,1,2.225963,50.105158,0,34,0
36.340808,0,?,0,168.019093,0,133.333333,0.017391,4.908523,180.000018,319.685077,1,32.975875,0,0,1,22.334337,200.838782,7.021743,0,37.173583,54.952429,0,39,0
266.56243,0,?,2,196.658711,0,0,0.021739,0.881516,2400.00024,388.574513,0,0,0,2,1,5.658427,147.814438,?,0,8.403011,51.276915,0,16,0
?,?,?,0,100.238664,0,0,0.065217,?,120.000012,?,0,0,?,0,0,?,16.805349,?,0,?,?,0,14,0
?,?,?,2,21.002387,0,0,?,?,100.00001,?,0,5.794924,?,0,1,?,0,?,0,?,?,0,4,0
101.867974,0,?,0,268.257757,1,0,0.021739,?,80.000008,512.702482,30,22.502366,0,0,0,2.39335,59.924772,17.833633,0,18.642441,51.890336,299.631165,3,1
?,?,?,0,?,0,?,?,?,4,?,0,?,?,?,?,?,0,?,?,?,?,?,13,0
40.936712,0,?,0,139.379475,0,85.333333,0.021739,?,360.000036,321.907317,0,24.233317,?,1,1,21.632881,1328.910236,0,0,28.881871,55.383075,0,18,0
846.357035,0,?,0,257.756563,0,133.333333,0.007673,24.671603,152.000015,322.22478,30,54.901257,0,2,1,12.99805,627.047533,27.468582,2,818.375325,55.079047,109.509867,16,0
77.040617,0,?,3,84.9642,0,0,0.032609,26.773762,508.000051,317.145374,0,10.109759,0,1,3,28.036861,3.30164,?,0,54.981288,59.83976,290.505342,4,0
?,?,?,0,147.016706,0,0,0.036232,?,184.000018,?,0,0,?,?,?,?,77.654581,?,?,?,?,0,5,0
14.214136,0,?,0,166.109785,0,0,0.021739,26.885319,152.000015,335.875682,0,1.768581,0,0,0,18.22973,26.446139,?,0,13.411428,54.047738,170.348683,14,0
449.830023,0,?,0,179.47494,0,0,0.014493,?,140.000014,1187.628473,0,7.099409,0,0,1,4.898956,101.98767,?,0,42.182,51.109521,258.564964,7,0
9.476091,0,2430.705616,0,278.75895,0,0,0.007246,?,180.000018,?,30,0,?,0,?,?,239.236859,0,?,0,50.025038,0,?,1
829.157931,0,3191.194477,0,306.443914,0,0,0.007246,?,380.000038,2245.732109,30,104.170652,?,0,5,15.79688,1859.450822,?,0,878.97717,53.511517,1554.431727,0,1
?,?,?,0,?,0,?,?,?,72.800007,?,0,?,?,?,?,?,0,?,?,?,?,?,?,0
?,?,?,0,48.687351,0,?,?,?,5.200001,?,0,?,?,?,?,?,0,?,?,?,?,?,0,0
23.690227,?,?,0,122.195704,0,0,0.021739,?,68.000007,?,0,0.288492,?,0,1,?,0,?,0,?,?,0,11,0
1533.894792,0,?,0,206.205251,0,0,0.00189,?,540.000054,417.463631,0,84.252169,0,4,3,7.596416,566.924662,?,1,508.298669,54.60488,123.198601,11,1
?,?,?,0,63.961814,0,0,0.032609,?,160.000016,?,0,0,?,0,7,?,0,?,0,?,?,0,5,0
47.380453,0,?,0,197.613365,0,0,0.032609,0.066934,280.000028,468.575147,0,14.111015,0,0,0,?,32.22401,?,0,1.335578,50.255383,0,22,0
?,?,?,2,105.011933,0,0,0.130435,?,440.000044,?,0,0,?,0,1,?,95.978685,?,0,?,?,0,7,0
?,?,?,0,224.343675,1,?,0.021739,?,49.208005,?,30,?,?,?,?,?,75.2774,?,?,?,?,?,2,1
?,0,?,0,180.429594,0,0,0.028986,26.43909,76.000008,368.891817,0,3.436816,0,?,0,15.291377,2.080033,37.821664,?,31.94257,53.980971,15.209704,4,0
450.114305,0,?,0,263.484487,0,560,0.005435,?,440.000044,539.36936,0,106.440957,0,1,1,2.120719,272.517394,?,0,12.576691,50.497174,0,1,1
37.904363,0,?,0,85.918854,0,0,0.065217,?,240.000024,?,0,2.307935,?,0,3,6.94585,3.367673,?,0,5.119715,?,0,0,0
?,?,?,?,?,0,?,?,?,4,?,?,?,?,?,?,?,?,?,?,?,?,?,8,0
?,?,?,?,?,0,?,?,?,12.000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
66.332634,0,?,0,188.066826,0,0,0.01087,0,160.000016,1622.235097,0,0,?,0,1,0.97721,6.603281,0,0,10.517676,50.245135,0,5,0
142.14136,?,?,0,?,0,?,?,?,420.000042,?,0,?,?,0,3,?,0,?,0,?,?,?,0,0
?,?,?,0,99.28401,0,?,0.043478,?,120.000012,?,0,?,?,?,?,?,0,?,?,?,?,?,12,0
396.479632,0,?,0,170.883055,0,0,0.016304,?,240.000024,357.145692,0,15.026664,0,1,2,16.9726,386.357952,?,0,54.25785,54.26379,0,6,0
801.772029,0,2491.116702,0,200.477327,0,93.333333,0.003344,?,410.000041,317.145374,30,102.013234,0,2,3,17.3458,649.432654,?,2,799.621586,55.275771,290.505342,4,1
?,?,?,0,?,0,?,0.021739,?,4,?,30,?,?,?,?,?,0,?,?,?,?,?,13,0
?,?,?,?,?,1,?,?,?,192.000019,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0
963.007711,?,?,0,94.51074,0,0,0.043478,?,160.000016,?,0,0,?,2,4,?,346.044924,?,0,?,?,0,2,0
108.595999,0,?,0,189.02148,0,0,0.013834,18.072289,200.00002,325.716871,0,29.651947,0,1,1,16.936898,53.321491,25.852783,1,82.193687,54.694542,36.503289,12,0
107.980053,0,?,0,48.687351,0,53.333333,0.021739,44.511379,112.000011,317.145374,0,34.706826,0,0,0,26.219324,5.843903,0,0,139.178341,56.685028,162.743831,17,0
472.762162,1,?,0,220.52506,0,1600,0.01087,0,216.000022,317.145374,30,138.212693,0,0,2,16.485511,166.732837,0,0,634.78902,55.288933,250.960113,6,0
?,0,?,0,108.830549,0,?,0.021739,33.690317,200.00002,317.145374,0,?,0,?,0,22.849306,0,?,?,16.806021,55.065932,?,37,0
