N_id,mvar_10
DV_ID_8939,0
DV_ID_8940,0
DV_ID_8941,
DV_ID_8942,0
DV_ID_8943,
DV_ID_8944,
DV_ID_8945,0
DV_ID_8946,0
DV_ID_8947,
DV_ID_8948,
DV_ID_8949,
DV_ID_8950,0
DV_ID_8951,0
DV_ID_8952,0
DV_ID_8953,0
DV_ID_8954,
DV_ID_8955,
DV_ID_8956,
DV_ID_8957,0
DV_ID_8958,0
DV_ID_8959,
DV_ID_8960,
DV_ID_8961,0
DV_ID_8962,0
DV_ID_8963,0
DV_ID_8964,0
DV_ID_8965,0
DV_ID_8966,0
DV_ID_8967,0
DV_ID_8968,0
DV_ID_8969,0
DV_ID_8970,0
DV_ID_8971,0
DV_ID_8972,
DV_ID_8973,
DV_ID_8974,0
DV_ID_8975,0
DV_ID_8976,
DV_ID_8977,0
DV_ID_8978,
DV_ID_8979,0
DV_ID_8980,0
DV_ID_8981,
DV_ID_8982,0
DV_ID_8983,
DV_ID_8984,
DV_ID_8985,0
DV_ID_8986,0
DV_ID_8987,0
DV_ID_8988,0
DV_ID_8989,0
DV_ID_8990,
DV_ID_8991,0
DV_ID_8992,0
DV_ID_8993,0
DV_ID_8994,0
DV_ID_8995,
DV_ID_8996,
DV_ID_8997,0
DV_ID_8998,0
DV_ID_8999,
DV_ID_9000,0
DV_ID_9001,
DV_ID_9002,0
DV_ID_9003,0
DV_ID_9004,0
DV_ID_9005,0
DV_ID_9006,0
DV_ID_9007,0
DV_ID_9008,0
DV_ID_9009,
DV_ID_9010,0
DV_ID_9011,0
DV_ID_9012,0
DV_ID_9013,
DV_ID_9014,
DV_ID_9015,0
DV_ID_9016,
DV_ID_9017,0
DV_ID_9018,
DV_ID_9019,0
DV_ID_9020,0
DV_ID_9021,0
DV_ID_9022,0
DV_ID_9023,0
DV_ID_9024,0
DV_ID_9025,0
DV_ID_9026,0
DV_ID_9027,0
DV_ID_9028,
DV_ID_9029,
DV_ID_9030,
DV_ID_9031,
DV_ID_9032,0
DV_ID_9033,
DV_ID_9034,0
DV_ID_9035,
DV_ID_9036,0
DV_ID_9037,0
DV_ID_9038,
DV_ID_9039,0
DV_ID_9040,
DV_ID_9041,0
DV_ID_9042,
DV_ID_9043,
DV_ID_9044,0
DV_ID_9045,
DV_ID_9046,
DV_ID_9047,0
DV_ID_9048,0
DV_ID_9049,
DV_ID_9050,0
DV_ID_9051,0
DV_ID_9052,0
DV_ID_9053,0
DV_ID_9054,0
DV_ID_9055,
DV_ID_9056,0
DV_ID_9057,0
DV_ID_9058,
DV_ID_9059,
DV_ID_9060,
DV_ID_9061,0
DV_ID_9062,0
DV_ID_9063,
DV_ID_9064,
DV_ID_9065,0
DV_ID_9066,0
DV_ID_9067,0
DV_ID_9068,0
DV_ID_9069,0
DV_ID_9070,0
DV_ID_9071,0
DV_ID_9072,
DV_ID_9073,0
DV_ID_9074,0
DV_ID_9075,0
DV_ID_9076,0
DV_ID_9077,
DV_ID_9078,0
DV_ID_9079,0
DV_ID_9080,0
DV_ID_9081,0
DV_ID_9082,0
DV_ID_9083,
DV_ID_9084,0
DV_ID_9085,0
DV_ID_9086,0
DV_ID_9087,
DV_ID_9088,0
DV_ID_9089,0
DV_ID_9090,
DV_ID_9091,0
DV_ID_9092,0
DV_ID_9093,0
DV_ID_9094,0
DV_ID_9095,
DV_ID_9096,
DV_ID_9097,
DV_ID_9098,
DV_ID_9099,0
DV_ID_9100,
DV_ID_9101,0
DV_ID_9102,0
DV_ID_9103,0
DV_ID_9104,0
DV_ID_9105,0
DV_ID_9106,
DV_ID_9107,
DV_ID_9108,0
DV_ID_9109,
DV_ID_9110,0
DV_ID_9111,0
DV_ID_9112,0
DV_ID_9113,0
DV_ID_9114,0
DV_ID_9115,0
DV_ID_9116,0
DV_ID_9117,0
DV_ID_9118,0
DV_ID_9119,0
DV_ID_9120,0
DV_ID_9121,0
DV_ID_9122,0
DV_ID_9123,0
DV_ID_9124,
DV_ID_9125,0
DV_ID_9126,0
DV_ID_9127,
DV_ID_9128,0
DV_ID_9129,0
DV_ID_9130,0
DV_ID_9131,0
DV_ID_9132,
DV_ID_9133,0
DV_ID_9134,0
DV_ID_9135,0
DV_ID_9136,0
DV_ID_9137,0
DV_ID_9138,
DV_ID_9139,0
DV_ID_9140,0
DV_ID_9141,0
DV_ID_9142,0
DV_ID_9143,0
DV_ID_9144,
DV_ID_9145,0
DV_ID_9146,0
DV_ID_9147,
DV_ID_9148,
DV_ID_9149,0
DV_ID_9150,0
DV_ID_9151,0
DV_ID_9152,0
DV_ID_9153,
DV_ID_9154,0
DV_ID_9155,
DV_ID_9156,0
DV_ID_9157,
DV_ID_9158,0
DV_ID_9159,
DV_ID_9160,
DV_ID_9161,0
DV_ID_9162,0
DV_ID_9163,0
DV_ID_9164,0
DV_ID_9165,0
DV_ID_9166,0
DV_ID_9167,0
DV_ID_9168,0
DV_ID_9169,0
DV_ID_9170,0
DV_ID_9171,0
DV_ID_9172,0
DV_ID_9173,
DV_ID_9174,0
DV_ID_9175,0
DV_ID_9176,0
DV_ID_9177,0
DV_ID_9178,0
DV_ID_9179,0
DV_ID_9180,
DV_ID_9181,0
DV_ID_9182,0
DV_ID_9183,0
DV_ID_9184,
DV_ID_9185,
DV_ID_9186,0
DV_ID_9187,0
DV_ID_9188,0
DV_ID_9189,
DV_ID_9190,0
DV_ID_9191,0
DV_ID_9192,
DV_ID_9193,0
DV_ID_9194,
DV_ID_9195,0
DV_ID_9196,0
DV_ID_9197,0
DV_ID_9198,0
DV_ID_9199,0
DV_ID_9200,0
DV_ID_9201,0
DV_ID_9202,0
DV_ID_9203,0
DV_ID_9204,0
DV_ID_9205,0
DV_ID_9206,0
DV_ID_9207,0
DV_ID_9208,
DV_ID_9209,
DV_ID_9210,0
DV_ID_9211,0
DV_ID_9212,0
DV_ID_9213,
DV_ID_9214,0
DV_ID_9215,
DV_ID_9216,
DV_ID_9217,0
DV_ID_9218,
DV_ID_9219,0
DV_ID_9220,0
DV_ID_9221,0
DV_ID_9222,0
DV_ID_9223,
DV_ID_9224,0
DV_ID_9225,0
DV_ID_9226,0
DV_ID_9227,0
DV_ID_9228,
DV_ID_9229,
DV_ID_9230,0
DV_ID_9231,0
DV_ID_9232,
DV_ID_9233,0
DV_ID_9234,0
DV_ID_9235,
DV_ID_9236,0
DV_ID_9237,0
DV_ID_9238,0
DV_ID_9239,0
DV_ID_9240,
DV_ID_9241,0
DV_ID_9242,0
DV_ID_9243,0
DV_ID_9244,0
DV_ID_9245,0
DV_ID_9246,1
DV_ID_9247,
DV_ID_9248,
DV_ID_9249,0
DV_ID_9250,
DV_ID_9251,0
DV_ID_9252,0
DV_ID_9253,
DV_ID_9254,0
DV_ID_9255,0
DV_ID_9256,0
DV_ID_9257,
DV_ID_9258,
DV_ID_9259,
DV_ID_9260,0
DV_ID_9261,0
DV_ID_9262,0
DV_ID_9263,0
DV_ID_9264,0
DV_ID_9265,0
DV_ID_9266,0
DV_ID_9267,0
DV_ID_9268,0
DV_ID_9269,0
DV_ID_9270,0
DV_ID_9271,0
DV_ID_9272,
DV_ID_9273,0
DV_ID_9274,0
DV_ID_9275,0
DV_ID_9276,0
DV_ID_9277,0
DV_ID_9278,0
DV_ID_9279,0
DV_ID_9280,
DV_ID_9281,0
DV_ID_9282,0
DV_ID_9283,0
DV_ID_9284,0
DV_ID_9285,0
DV_ID_9286,0
DV_ID_9287,
DV_ID_9288,0
DV_ID_9289,0
DV_ID_9290,0
DV_ID_9291,0
DV_ID_9292,0
DV_ID_9293,0
DV_ID_9294,0
DV_ID_9295,
DV_ID_9296,0
DV_ID_9297,0
DV_ID_9298,
DV_ID_9299,0
DV_ID_9300,0
DV_ID_9301,
DV_ID_9302,0
DV_ID_9303,
DV_ID_9304,
DV_ID_9305,
DV_ID_9306,0
DV_ID_9307,0
DV_ID_9308,0
DV_ID_9309,
DV_ID_9310,0
DV_ID_9311,
DV_ID_9312,0
DV_ID_9313,0
DV_ID_9314,0
DV_ID_9315,0
DV_ID_9316,
DV_ID_9317,
DV_ID_9318,0
DV_ID_9319,0
DV_ID_9320,0
DV_ID_9321,
DV_ID_9322,0
DV_ID_9323,0
DV_ID_9324,0
DV_ID_9325,
DV_ID_9326,0
DV_ID_9327,
DV_ID_9328,
DV_ID_9329,0
DV_ID_9330,0
DV_ID_9331,0
DV_ID_9332,0
DV_ID_9333,0
DV_ID_9334,0
DV_ID_9335,0
DV_ID_9336,0
DV_ID_9337,0
DV_ID_9338,0
DV_ID_9339,0
DV_ID_9340,0
DV_ID_9341,
DV_ID_9342,0
DV_ID_9343,
DV_ID_9344,
DV_ID_9345,0
DV_ID_9346,0
DV_ID_9347,0
DV_ID_9348,0
DV_ID_9349,0
DV_ID_9350,0
DV_ID_9351,
DV_ID_9352,0
DV_ID_9353,0
DV_ID_9354,0
DV_ID_9355,0
DV_ID_9356,0
DV_ID_9357,0
DV_ID_9358,0
DV_ID_9359,0
DV_ID_9360,
DV_ID_9361,0
DV_ID_9362,0
DV_ID_9363,
DV_ID_9364,0
DV_ID_9365,0
DV_ID_9366,
DV_ID_9367,0
DV_ID_9368,0
DV_ID_9369,0
DV_ID_9370,0
DV_ID_9371,0
DV_ID_9372,
DV_ID_9373,0
DV_ID_9374,
DV_ID_9375,0
DV_ID_9376,0
DV_ID_9377,0
DV_ID_9378,0
DV_ID_9379,
DV_ID_9380,0
DV_ID_9381,
DV_ID_9382,0
DV_ID_9383,
DV_ID_9384,
DV_ID_9385,0
DV_ID_9386,0
DV_ID_9387,0
DV_ID_9388,0
DV_ID_9389,
DV_ID_9390,0
DV_ID_9391,
DV_ID_9392,0
DV_ID_9393,0
DV_ID_9394,0
DV_ID_9395,
DV_ID_9396,
DV_ID_9397,0
DV_ID_9398,0
DV_ID_9399,0
DV_ID_9400,
DV_ID_9401,0
DV_ID_9402,0
DV_ID_9403,0
DV_ID_9404,0
DV_ID_9405,0
DV_ID_9406,0
DV_ID_9407,
DV_ID_9408,0
DV_ID_9409,0
DV_ID_9410,
DV_ID_9411,
DV_ID_9412,0
DV_ID_9413,
DV_ID_9414,0
DV_ID_9415,0
DV_ID_9416,
DV_ID_9417,
DV_ID_9418,0
DV_ID_9419,0
DV_ID_9420,0
DV_ID_9421,
DV_ID_9422,0
DV_ID_9423,0
DV_ID_9424,0
DV_ID_9425,
DV_ID_9426,0
DV_ID_9427,0
DV_ID_9428,
DV_ID_9429,0
DV_ID_9430,0
DV_ID_9431,0
DV_ID_9432,
DV_ID_9433,0
DV_ID_9434,
DV_ID_9435,
DV_ID_9436,
DV_ID_9437,
DV_ID_9438,0
DV_ID_9439,
DV_ID_9440,0
DV_ID_9441,0
DV_ID_9442,1
DV_ID_9443,0
DV_ID_9444,0
DV_ID_9445,0
DV_ID_9446,0
DV_ID_9447,
DV_ID_9448,
DV_ID_9449,0
DV_ID_9450,0
DV_ID_9451,
DV_ID_9452,
DV_ID_9453,0
DV_ID_9454,
DV_ID_9455,0
DV_ID_9456,0
DV_ID_9457,0
DV_ID_9458,
DV_ID_9459,0
DV_ID_9460,0
DV_ID_9461,
DV_ID_9462,0
DV_ID_9463,0
DV_ID_9464,
DV_ID_9465,
DV_ID_9466,
DV_ID_9467,0
DV_ID_9468,0
DV_ID_9469,0
DV_ID_9470,
DV_ID_9471,0
DV_ID_9472,0
DV_ID_9473,0
DV_ID_9474,
DV_ID_9475,
DV_ID_9476,0
DV_ID_9477,0
DV_ID_9478,0
DV_ID_9479,
DV_ID_9480,
DV_ID_9481,0
DV_ID_9482,0
DV_ID_9483,0
DV_ID_9484,
DV_ID_9485,
DV_ID_9486,
DV_ID_9487,0
DV_ID_9488,0
DV_ID_9489,0
DV_ID_9490,0
DV_ID_9491,
DV_ID_9492,
DV_ID_9493,0
DV_ID_9494,
DV_ID_9495,0
DV_ID_9496,0
DV_ID_9497,0
DV_ID_9498,
DV_ID_9499,0
DV_ID_9500,
DV_ID_9501,0
DV_ID_9502,0
DV_ID_9503,
DV_ID_9504,0
DV_ID_9505,0
DV_ID_9506,0
DV_ID_9507,
DV_ID_9508,0
DV_ID_9509,0
DV_ID_9510,
DV_ID_9511,0
DV_ID_9512,0
DV_ID_9513,0
DV_ID_9514,0
DV_ID_9515,0
DV_ID_9516,
DV_ID_9517,
DV_ID_9518,
DV_ID_9519,1
DV_ID_9520,
DV_ID_9521,0
DV_ID_9522,0
DV_ID_9523,0
DV_ID_9524,0
DV_ID_9525,0
DV_ID_9526,0
DV_ID_9527,0
DV_ID_9528,
DV_ID_9529,
DV_ID_9530,
DV_ID_9531,
DV_ID_9532,0
DV_ID_9533,
DV_ID_9534,
DV_ID_9535,0
DV_ID_9536,
DV_ID_9537,
DV_ID_9538,
DV_ID_9539,
DV_ID_9540,0
DV_ID_9541,
DV_ID_9542,0
DV_ID_9543,
DV_ID_9544,0
DV_ID_9545,
DV_ID_9546,0
DV_ID_9547,0
DV_ID_9548,
DV_ID_9549,0
DV_ID_9550,
DV_ID_9551,
DV_ID_9552,
DV_ID_9553,0
DV_ID_9554,
DV_ID_9555,0
DV_ID_9556,0
DV_ID_9557,0
DV_ID_9558,0
DV_ID_9559,0
DV_ID_9560,0
DV_ID_9561,0
DV_ID_9562,
DV_ID_9563,0
DV_ID_9564,0
DV_ID_9565,0
DV_ID_9566,0
DV_ID_9567,
DV_ID_9568,
DV_ID_9569,
DV_ID_9570,0
DV_ID_9571,0
DV_ID_9572,0
DV_ID_9573,
DV_ID_9574,
DV_ID_9575,0
DV_ID_9576,0
DV_ID_9577,0
DV_ID_9578,0
DV_ID_9579,0
DV_ID_9580,0
DV_ID_9581,
DV_ID_9582,0
DV_ID_9583,0
DV_ID_9584,
DV_ID_9585,
DV_ID_9586,0
DV_ID_9587,
DV_ID_9588,0
DV_ID_9589,0
DV_ID_9590,
DV_ID_9591,
DV_ID_9592,0
DV_ID_9593,0
DV_ID_9594,0
DV_ID_9595,0
DV_ID_9596,0
DV_ID_9597,0
DV_ID_9598,
DV_ID_9599,0
DV_ID_9600,0
DV_ID_9601,0
DV_ID_9602,0
DV_ID_9603,0
DV_ID_9604,
DV_ID_9605,0
DV_ID_9606,0
DV_ID_9607,0
DV_ID_9608,
DV_ID_9609,0
DV_ID_9610,0
DV_ID_9611,
DV_ID_9612,0
DV_ID_9613,0
DV_ID_9614,0
DV_ID_9615,0
DV_ID_9616,
DV_ID_9617,0
DV_ID_9618,0
DV_ID_9619,0
DV_ID_9620,0
DV_ID_9621,0
DV_ID_9622,0
DV_ID_9623,
DV_ID_9624,0
DV_ID_9625,
DV_ID_9626,0
DV_ID_9627,
DV_ID_9628,0
DV_ID_9629,0
DV_ID_9630,0
DV_ID_9631,0
DV_ID_9632,0
DV_ID_9633,0
DV_ID_9634,
DV_ID_9635,0
DV_ID_9636,0
DV_ID_9637,
DV_ID_9638,
DV_ID_9639,0
DV_ID_9640,0
DV_ID_9641,
DV_ID_9642,0
DV_ID_9643,
DV_ID_9644,0
DV_ID_9645,0
DV_ID_9646,0
DV_ID_9647,0
DV_ID_9648,
DV_ID_9649,0
DV_ID_9650,0
DV_ID_9651,0
DV_ID_9652,0
DV_ID_9653,0
DV_ID_9654,0
DV_ID_9655,0
DV_ID_9656,0
DV_ID_9657,
DV_ID_9658,0
DV_ID_9659,0
DV_ID_9660,
DV_ID_9661,
DV_ID_9662,
DV_ID_9663,0
DV_ID_9664,0
DV_ID_9665,0
DV_ID_9666,0
DV_ID_9667,0
DV_ID_9668,
DV_ID_9669,0
DV_ID_9670,0
DV_ID_9671,
DV_ID_9672,
DV_ID_9673,
DV_ID_9674,0
DV_ID_9675,
DV_ID_9676,
DV_ID_9677,0
DV_ID_9678,
DV_ID_9679,0
DV_ID_9680,
DV_ID_9681,
DV_ID_9682,
DV_ID_9683,0
DV_ID_9684,0
DV_ID_9685,0
DV_ID_9686,0
DV_ID_9687,0
DV_ID_9688,
DV_ID_9689,0
DV_ID_9690,0
DV_ID_9691,0
DV_ID_9692,0
DV_ID_9693,
DV_ID_9694,0
DV_ID_9695,0
DV_ID_9696,
DV_ID_9697,
DV_ID_9698,0
DV_ID_9699,0
DV_ID_9700,0
DV_ID_9701,0
DV_ID_9702,0
DV_ID_9703,0
DV_ID_9704,
DV_ID_9705,
DV_ID_9706,0
DV_ID_9707,0
DV_ID_9708,0
DV_ID_9709,0
DV_ID_9710,0
DV_ID_9711,0
DV_ID_9712,
DV_ID_9713,0
DV_ID_9714,0
DV_ID_9715,0
DV_ID_9716,
DV_ID_9717,0
DV_ID_9718,
DV_ID_9719,0
DV_ID_9720,0
DV_ID_9721,3
DV_ID_9722,0
DV_ID_9723,0
DV_ID_9724,0
DV_ID_9725,0
DV_ID_9726,0
DV_ID_9727,0
DV_ID_9728,
DV_ID_9729,0
DV_ID_9730,0
DV_ID_9731,0
DV_ID_9732,0
DV_ID_9733,0
DV_ID_9734,0
DV_ID_9735,0
DV_ID_9736,
DV_ID_9737,0
DV_ID_9738,
DV_ID_9739,0
DV_ID_9740,
DV_ID_9741,
DV_ID_9742,0
DV_ID_9743,0
DV_ID_9744,
DV_ID_9745,0
DV_ID_9746,
DV_ID_9747,0
DV_ID_9748,0
DV_ID_9749,0
DV_ID_9750,0
DV_ID_9751,0
DV_ID_9752,0
DV_ID_9753,0
DV_ID_9754,0
DV_ID_9755,0
DV_ID_9756,
DV_ID_9757,0
DV_ID_9758,0
DV_ID_9759,0
DV_ID_9760,0
DV_ID_9761,0
DV_ID_9762,0
DV_ID_9763,0
DV_ID_9764,0
DV_ID_9765,
DV_ID_9766,0
DV_ID_9767,0
DV_ID_9768,
DV_ID_9769,
DV_ID_9770,0
DV_ID_9771,0
DV_ID_9772,
DV_ID_9773,0
DV_ID_9774,
DV_ID_9775,0
DV_ID_9776,
DV_ID_9777,0
DV_ID_9778,
DV_ID_9779,0
DV_ID_9780,
DV_ID_9781,0
DV_ID_9782,0
DV_ID_9783,0
DV_ID_9784,
DV_ID_9785,0
DV_ID_9786,
DV_ID_9787,0
DV_ID_9788,0
DV_ID_9789,
DV_ID_9790,0
DV_ID_9791,0
DV_ID_9792,0
DV_ID_9793,0
DV_ID_9794,0
DV_ID_9795,0
DV_ID_9796,0
DV_ID_9797,
DV_ID_9798,0
DV_ID_9799,
DV_ID_9800,0
DV_ID_9801,0
DV_ID_9802,
DV_ID_9803,0
DV_ID_9804,
DV_ID_9805,0
DV_ID_9806,0
DV_ID_9807,0
DV_ID_9808,0
DV_ID_9809,0
DV_ID_9810,
DV_ID_9811,0
DV_ID_9812,0
DV_ID_9813,
DV_ID_9814,
DV_ID_9815,0
DV_ID_9816,0
DV_ID_9817,
DV_ID_9818,
DV_ID_9819,
DV_ID_9820,0
DV_ID_9821,0
DV_ID_9822,
DV_ID_9823,
DV_ID_9824,0
DV_ID_9825,
DV_ID_9826,0
DV_ID_9827,
DV_ID_9828,
DV_ID_9829,
DV_ID_9830,0
DV_ID_9831,
DV_ID_9832,
DV_ID_9833,0
DV_ID_9834,0
DV_ID_9835,0
DV_ID_9836,0
DV_ID_9837,
DV_ID_9838,0
DV_ID_9839,0
DV_ID_9840,0
DV_ID_9841,
DV_ID_9842,
DV_ID_9843,
DV_ID_9844,0
DV_ID_9845,0
DV_ID_9846,0
DV_ID_9847,0
DV_ID_9848,0
DV_ID_9849,
DV_ID_9850,0
DV_ID_9851,0
DV_ID_9852,0
DV_ID_9853,0
DV_ID_9854,0
DV_ID_9855,0
DV_ID_9856,0
DV_ID_9857,0
DV_ID_9858,0
DV_ID_9859,0
DV_ID_9860,0
DV_ID_9861,0
DV_ID_9862,0
DV_ID_9863,
DV_ID_9864,0
DV_ID_9865,0
DV_ID_9866,0
DV_ID_9867,0
DV_ID_9868,0
DV_ID_9869,
DV_ID_9870,
DV_ID_9871,0
DV_ID_9872,0
DV_ID_9873,1
DV_ID_9874,0
DV_ID_9875,0
DV_ID_9876,0
DV_ID_9877,0
DV_ID_9878,0
DV_ID_9879,
DV_ID_9880,0
DV_ID_9881,0
DV_ID_9882,0
DV_ID_9883,
DV_ID_9884,0
DV_ID_9885,
DV_ID_9886,0
DV_ID_9887,0
DV_ID_9888,0
DV_ID_9889,0
DV_ID_9890,
DV_ID_9891,
DV_ID_9892,0
DV_ID_9893,
DV_ID_9894,0
DV_ID_9895,0
DV_ID_9896,0
DV_ID_9897,
DV_ID_9898,0
DV_ID_9899,0
DV_ID_9900,
DV_ID_9901,
DV_ID_9902,
DV_ID_9903,
DV_ID_9904,0
DV_ID_9905,0
DV_ID_9906,
DV_ID_9907,0
DV_ID_9908,0
DV_ID_9909,0
DV_ID_9910,0
DV_ID_9911,0
DV_ID_9912,
DV_ID_9913,0
DV_ID_9914,
DV_ID_9915,
DV_ID_9916,0
DV_ID_9917,
DV_ID_9918,0
DV_ID_9919,
DV_ID_9920,0
DV_ID_9921,0
DV_ID_9922,0
DV_ID_9923,
DV_ID_9924,0
DV_ID_9925,0
DV_ID_9926,0
DV_ID_9927,0
DV_ID_9928,0
DV_ID_9929,
DV_ID_9930,
DV_ID_9931,0
DV_ID_9932,0
DV_ID_9933,
DV_ID_9934,0
DV_ID_9935,0
DV_ID_9936,0
DV_ID_9937,0
DV_ID_9938,
DV_ID_9939,0
DV_ID_9940,0
DV_ID_9941,
DV_ID_9942,0
DV_ID_9943,
DV_ID_9944,0
DV_ID_9945,0
DV_ID_9946,0
DV_ID_9947,
DV_ID_9948,0
DV_ID_9949,0
DV_ID_9950,0
DV_ID_9951,0
DV_ID_9952,0
DV_ID_9953,0
DV_ID_9954,0
DV_ID_9955,0
DV_ID_9956,
DV_ID_9957,
DV_ID_9958,0
DV_ID_9959,0
DV_ID_9960,
DV_ID_9961,
DV_ID_9962,0
DV_ID_9963,
DV_ID_9964,0
DV_ID_9965,0
DV_ID_9966,0
DV_ID_9967,0
DV_ID_9968,0
DV_ID_9969,0
DV_ID_9970,0
DV_ID_9971,0
DV_ID_9972,0
DV_ID_9973,
DV_ID_9974,
DV_ID_9975,
DV_ID_9976,0
DV_ID_9977,0
DV_ID_9978,
DV_ID_9979,0
DV_ID_9980,
DV_ID_9981,0
DV_ID_9982,0
DV_ID_9983,0
DV_ID_9984,0
DV_ID_9985,
DV_ID_9986,
DV_ID_9987,0
DV_ID_9988,
DV_ID_9989,0
DV_ID_9990,0
DV_ID_9991,0
DV_ID_9992,0
DV_ID_9993,0
DV_ID_9994,
DV_ID_9995,0
DV_ID_9996,
DV_ID_9997,
DV_ID_9998,
DV_ID_9999,
DV_ID_10000,
DV_ID_10001,0
DV_ID_10002,0
DV_ID_10003,0
DV_ID_10004,
DV_ID_10005,0
DV_ID_10006,0
DV_ID_10007,
DV_ID_10008,0
DV_ID_10009,0
DV_ID_10010,0
DV_ID_10011,0
DV_ID_10012,
DV_ID_10013,0
DV_ID_10014,
DV_ID_10015,
DV_ID_10016,0
DV_ID_10017,
DV_ID_10018,0
DV_ID_10019,
DV_ID_10020,0
DV_ID_10021,0
DV_ID_10022,
DV_ID_10023,0
DV_ID_10024,0
DV_ID_10025,
DV_ID_10026,0
DV_ID_10027,0
DV_ID_10028,0
DV_ID_10029,
DV_ID_10030,
DV_ID_10031,0
DV_ID_10032,0
DV_ID_10033,0
DV_ID_10034,0
DV_ID_10035,
DV_ID_10036,0
DV_ID_10037,
DV_ID_10038,0
DV_ID_10039,0
DV_ID_10040,0
DV_ID_10041,0
DV_ID_10042,0
DV_ID_10043,0
DV_ID_10044,0
DV_ID_10045,0
DV_ID_10046,0
DV_ID_10047,0
DV_ID_10048,0
DV_ID_10049,0
DV_ID_10050,0
DV_ID_10051,0
DV_ID_10052,0
DV_ID_10053,0
DV_ID_10054,0
DV_ID_10055,0
DV_ID_10056,0
DV_ID_10057,0
DV_ID_10058,
DV_ID_10059,
DV_ID_10060,0
DV_ID_10061,0
DV_ID_10062,
DV_ID_10063,
DV_ID_10064,0
DV_ID_10065,
DV_ID_10066,
DV_ID_10067,0
DV_ID_10068,
DV_ID_10069,
DV_ID_10070,
DV_ID_10071,0
DV_ID_10072,0
DV_ID_10073,0
DV_ID_10074,0
DV_ID_10075,0
DV_ID_10076,0
DV_ID_10077,0
DV_ID_10078,0
DV_ID_10079,
DV_ID_10080,0
DV_ID_10081,
DV_ID_10082,0
DV_ID_10083,
DV_ID_10084,
DV_ID_10085,
DV_ID_10086,0
DV_ID_10087,
DV_ID_10088,0
DV_ID_10089,
DV_ID_10090,0
DV_ID_10091,0
DV_ID_10092,0
DV_ID_10093,
DV_ID_10094,0
DV_ID_10095,
DV_ID_10096,0
DV_ID_10097,
DV_ID_10098,
DV_ID_10099,0
DV_ID_10100,
DV_ID_10101,0
DV_ID_10102,
DV_ID_10103,0
DV_ID_10104,
DV_ID_10105,0
DV_ID_10106,
DV_ID_10107,0
DV_ID_10108,0
DV_ID_10109,0
DV_ID_10110,0
DV_ID_10111,0
DV_ID_10112,0
DV_ID_10113,0
DV_ID_10114,0
DV_ID_10115,
DV_ID_10116,
DV_ID_10117,0
DV_ID_10118,0
DV_ID_10119,0
DV_ID_10120,
DV_ID_10121,0
DV_ID_10122,
DV_ID_10123,
DV_ID_10124,
DV_ID_10125,0
DV_ID_10126,
DV_ID_10127,0
DV_ID_10128,0
DV_ID_10129,0
DV_ID_10130,0
DV_ID_10131,0
DV_ID_10132,0
DV_ID_10133,0
DV_ID_10134,0
DV_ID_10135,0
DV_ID_10136,
DV_ID_10137,0
DV_ID_10138,
DV_ID_10139,0
DV_ID_10140,
DV_ID_10141,0
DV_ID_10142,
DV_ID_10143,
DV_ID_10144,0
DV_ID_10145,0
DV_ID_10146,0
DV_ID_10147,0
DV_ID_10148,1
DV_ID_10149,0
DV_ID_10150,0
DV_ID_10151,0
DV_ID_10152,0
DV_ID_10153,0
DV_ID_10154,0
DV_ID_10155,0
DV_ID_10156,0
DV_ID_10157,
DV_ID_10158,0
DV_ID_10159,0
DV_ID_10160,
DV_ID_10161,0
DV_ID_10162,
DV_ID_10163,0
DV_ID_10164,0
DV_ID_10165,0
DV_ID_10166,
DV_ID_10167,0
DV_ID_10168,
DV_ID_10169,0
DV_ID_10170,0
DV_ID_10171,0
DV_ID_10172,
DV_ID_10173,
DV_ID_10174,
DV_ID_10175,0
DV_ID_10176,0
DV_ID_10177,0
DV_ID_10178,0
DV_ID_10179,
DV_ID_10180,0
DV_ID_10181,0
DV_ID_10182,0
DV_ID_10183,0
DV_ID_10184,0
DV_ID_10185,0
DV_ID_10186,0
DV_ID_10187,0
DV_ID_10188,0
DV_ID_10189,0
DV_ID_10190,
DV_ID_10191,0
DV_ID_10192,0
DV_ID_10193,0
DV_ID_10194,
DV_ID_10195,
DV_ID_10196,
DV_ID_10197,0
DV_ID_10198,0
DV_ID_10199,0
DV_ID_10200,
DV_ID_10201,0
DV_ID_10202,0
DV_ID_10203,0
DV_ID_10204,0
DV_ID_10205,0
DV_ID_10206,0
DV_ID_10207,0
DV_ID_10208,0
DV_ID_10209,0
DV_ID_10210,0
DV_ID_10211,
DV_ID_10212,
DV_ID_10213,0
DV_ID_10214,0
DV_ID_10215,0
DV_ID_10216,
DV_ID_10217,
DV_ID_10218,0
DV_ID_10219,
DV_ID_10220,0
DV_ID_10221,
DV_ID_10222,
DV_ID_10223,0
DV_ID_10224,0
DV_ID_10225,0
DV_ID_10226,0
DV_ID_10227,0
DV_ID_10228,0
DV_ID_10229,0
DV_ID_10230,
DV_ID_10231,0
DV_ID_10232,0
DV_ID_10233,
DV_ID_10234,0
DV_ID_10235,
DV_ID_10236,0
DV_ID_10237,0
DV_ID_10238,0
DV_ID_10239,0
DV_ID_10240,0
DV_ID_10241,0
DV_ID_10242,0
DV_ID_10243,0
DV_ID_10244,0
DV_ID_10245,
DV_ID_10246,
DV_ID_10247,
